Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2010-08-09,RELIANCE,EQ,1000.1,1000.0,1006.0,992.0,992.95,993.6,997.06,5086803,507184281225000.0,,3382961.0,0.665
2010-08-10,RELIANCE,EQ,993.6,991.0,1002.4,986.3,987.85,987.9,993.1,4569314,453777478610000.06,,2804668.0,0.6138
2010-08-11,RELIANCE,EQ,987.9,989.8,994.9,980.1,981.65,983.25,986.04,5009919,493995850335000.06,,2407475.0,0.4805
2010-08-12,RELIANCE,EQ,983.25,980.0,983.25,970.0,972.0,972.6,973.32,5694088,554214418225000.0,,3535140.0,0.6208
2010-08-13,RELIANCE,EQ,972.6,970.5,993.8,970.5,978.85,979.1,982.51,6974575,685258035965000.0,,3647530.0,0.523
2010-08-16,RELIANCE,EQ,979.1,980.0,991.9,975.0,976.55,976.9,982.13,3206742,314942457700000.0,,1648212.0,0.514
2010-08-17,RELIANCE,EQ,976.9,980.0,984.95,970.0,971.3,970.65,975.07,3380458,329617703205000.0,,1787871.0,0.5289
2010-08-18,RELIANCE,EQ,970.65,973.0,977.0,958.35,963.75,964.6,965.77,5682424,548789839814999.94,,3395919.0,0.5976
2010-08-19,RELIANCE,EQ,964.6,963.7,984.9,963.7,977.5,977.2,979.22,4723202,462504548980000.0,,2505478.0,0.5305
2010-08-20,RELIANCE,EQ,977.2,977.2,993.4,972.5,986.7,988.65,986.3,4799377,473361899264999.94,,2013630.0,0.41960000000000003
2010-08-23,RELIANCE,EQ,988.65,992.05,992.05,975.6,978.0,976.9,981.2,3095800,303759777975000.0,,1761321.0,0.5689000000000001
2010-08-24,RELIANCE,EQ,976.9,976.9,981.0,967.3,971.25,972.4,973.55,4406206,428964881130000.0,,2572422.0,0.5838
2010-08-25,RELIANCE,EQ,972.4,970.0,977.85,965.5,966.8,967.8,971.54,4256327,413520653600000.0,,2519415.0,0.5919
2010-08-26,RELIANCE,EQ,967.8,970.0,973.0,955.05,956.0,956.45,961.0,6362576,611443262150000.0,,2887829.0,0.4539
2010-08-27,RELIANCE,EQ,956.45,958.9,960.9,946.55,947.8,949.6,952.19,5558199,529247737000000.0,,2759230.0,0.4964
2010-08-30,RELIANCE,EQ,949.6,952.1,964.8,945.0,946.35,947.95,951.71,2722106,259066528090000.0,,1388427.0,0.5101
2010-08-31,RELIANCE,EQ,947.95,944.65,949.95,915.0,915.9,919.2,923.41,10653128,983717301929999.9,,5890433.0,0.5529000000000001
2010-09-01,RELIANCE,EQ,919.2,925.05,943.8,921.0,940.7,936.2,930.3,6374456,593013806045000.0,,4421525.0,0.6936
2010-09-02,RELIANCE,EQ,936.2,945.0,946.65,936.0,937.0,937.45,939.92,4045759,380268664505000.0,,2579372.0,0.6375000000000001
2010-09-03,RELIANCE,EQ,937.45,940.0,941.6,924.2,924.7,925.7,928.28,3300811,306408935660000.0,,2124268.0,0.6436000000000001
2010-09-06,RELIANCE,EQ,925.7,930.95,957.7,922.3,955.0,952.65,944.75,7755451,732698935060000.0,,4177885.0,0.5387
2010-09-07,RELIANCE,EQ,952.65,955.0,969.7,953.0,959.75,962.3,963.14,6487124,624801762165000.0,,4210932.0,0.6491
2010-09-08,RELIANCE,EQ,962.3,955.1,964.7,952.0,957.2,959.6,958.07,2659076,254758296660000.0,,1261520.0,0.4744
2010-09-09,RELIANCE,EQ,959.6,962.95,967.2,955.2,957.8,958.55,960.65,2311961,222097996994999.97,,1092142.0,0.47240000000000004
2010-09-13,RELIANCE,EQ,958.55,972.0,995.5,965.35,992.4,992.5,980.81,6280165,615966387755000.0,,4094272.0,0.6519
2010-09-14,RELIANCE,EQ,992.5,995.5,1003.0,984.35,987.0,988.15,992.17,4451190,441634567910000.06,,1944386.0,0.4368
2010-09-15,RELIANCE,EQ,988.15,989.0,1018.7,989.0,1014.3,1013.9,1009.31,7670039,774147979405000.0,,3966669.0,0.5172
2010-09-16,RELIANCE,EQ,1013.9,1012.1,1015.35,997.2,1000.2,1000.35,1008.02,4238156,427213949620000.0,,1949359.0,0.46
2010-09-17,RELIANCE,EQ,1000.35,1005.0,1031.4,1005.0,1026.65,1027.35,1020.89,7304408,745701996555000.0,,4126552.0,0.5649000000000001
2010-09-20,RELIANCE,EQ,1027.35,1029.0,1043.95,1021.1,1041.0,1041.4,1036.26,6953447,720558202725000.0,,4408454.0,0.634
2010-09-21,RELIANCE,EQ,1041.4,1042.0,1048.5,1025.05,1034.05,1035.15,1036.17,4880691,505721106320000.0,,2534481.0,0.5193
2010-09-22,RELIANCE,EQ,1035.15,1034.0,1043.7,1015.0,1016.25,1020.05,1024.1,5914047,605657668430000.0,,3647735.0,0.6168
2010-09-23,RELIANCE,EQ,1020.05,1020.05,1024.0,996.0,996.9,997.65,1004.65,5264383,528887270570000.0,,3146410.0,0.5977
2010-09-24,RELIANCE,EQ,997.65,1000.0,1009.0,992.1,1003.0,1001.65,1002.2,5181769,519319138635000.06,,3277432.0,0.6325000000000001
2010-09-27,RELIANCE,EQ,1001.65,1008.0,1019.9,1005.1,1010.0,1010.2,1012.7,3763708,381151250945000.0,,2222366.0,0.5905
2010-09-28,RELIANCE,EQ,1010.2,1008.3,1012.0,993.0,997.9,998.5,1001.01,4499090,450362505395000.0,,2808100.0,0.6241
2010-09-29,RELIANCE,EQ,998.5,1000.0,1009.0,995.0,996.3,999.0,1002.12,4066504,407510713255000.0,,2338628.0,0.5751
2010-09-30,RELIANCE,EQ,999.0,1002.0,1002.0,978.1,987.3,987.25,987.33,6624729,654076626165000.0,,3967599.0,0.5989
2010-10-01,RELIANCE,EQ,987.25,992.0,1010.0,990.0,1009.0,1007.9,1001.69,4366861,437422592905000.0,,2639197.0,0.6043999999999999
2010-10-04,RELIANCE,EQ,1007.9,1014.95,1025.8,1014.95,1017.6,1017.85,1019.12,4837519,493003030945000.0,,3025343.0,0.6254
2010-10-05,RELIANCE,EQ,1017.85,1016.0,1031.8,1009.0,1021.1,1023.85,1022.82,5243466,536314531220000.0,,2865816.0,0.5465
2010-10-06,RELIANCE,EQ,1023.85,1030.0,1047.0,1026.95,1044.0,1044.95,1038.14,6431802,667712425875000.0,,3938880.0,0.6124
2010-10-07,RELIANCE,EQ,1044.95,1044.95,1055.75,1032.5,1039.0,1039.15,1047.35,7211287,755276817280000.0,,4235032.0,0.5872999999999999
2010-10-08,RELIANCE,EQ,1039.15,1046.7,1054.8,1030.55,1051.95,1049.65,1044.01,4769466,497939180205000.0,,2255201.0,0.4728
2010-10-11,RELIANCE,EQ,1049.65,1056.0,1072.25,1053.1,1069.0,1069.2,1066.39,5896732,628823256660000.0,,3743821.0,0.6349
2010-10-12,RELIANCE,EQ,1069.2,1068.0,1069.4,1046.15,1053.1,1055.6,1054.85,3195565,337085072730000.0,,1545092.0,0.48350000000000004
2010-10-13,RELIANCE,EQ,1055.6,1056.1,1074.0,1054.7,1072.0,1073.05,1068.54,5478523,585402625955000.0,,3599095.0,0.6569
2010-10-14,RELIANCE,EQ,1073.05,1075.0,1081.5,1054.2,1056.8,1059.0,1072.72,5580792,598664893180000.0,,3281063.0,0.5879
2010-10-15,RELIANCE,EQ,1059.0,1060.0,1068.0,1035.6,1037.85,1040.35,1051.28,2652016,278800859510000.0,,1279952.0,0.4826
2010-10-18,RELIANCE,EQ,1040.35,1042.25,1064.95,1033.25,1063.85,1047.45,1043.16,5076676,529579599160000.06,,3083642.0,0.6074
2010-10-19,RELIANCE,EQ,1047.45,1065.0,1068.7,1039.25,1040.25,1044.4,1055.76,4246988,448378362689999.94,,1995112.0,0.4698
2010-10-20,RELIANCE,EQ,1044.4,1039.4,1064.4,1038.0,1049.8,1049.45,1051.43,4167720,438208101795000.0,,2044822.0,0.49060000000000004
2010-10-21,RELIANCE,EQ,1049.45,1052.0,1087.85,1049.2,1082.4,1081.65,1075.73,8520014,916521897945000.1,,5160105.0,0.6056
2010-10-22,RELIANCE,EQ,1081.65,1085.45,1093.8,1074.35,1081.25,1081.8,1085.68,4486466,487088541314999.94,,2316384.0,0.5163
2010-10-25,RELIANCE,EQ,1081.8,1088.0,1101.9,1086.0,1091.75,1090.35,1094.53,4118875,450823680005000.0,,1993559.0,0.484
2010-10-26,RELIANCE,EQ,1090.35,1090.9,1100.95,1087.1,1098.15,1098.85,1096.18,3530281,386980818660000.0,,1806691.0,0.5118
2010-10-27,RELIANCE,EQ,1098.85,1098.0,1110.0,1083.25,1090.75,1092.75,1100.08,5016615,551870097285000.06,,2549296.0,0.5082
2010-10-28,RELIANCE,EQ,1092.75,1099.4,1100.9,1074.6,1085.0,1082.0,1087.33,8271973,899435400795000.1,,4797097.0,0.5799000000000001
2010-10-29,RELIANCE,EQ,1082.0,1087.7,1107.2,1080.5,1097.15,1096.25,1094.42,6794099,743559698920000.0,,3488923.0,0.5135000000000001
2010-11-01,RELIANCE,EQ,1096.25,1121.0,1124.9,1089.25,1092.0,1093.2,1102.97,6973910,769200237800000.0,,3906489.0,0.5602
2010-11-02,RELIANCE,EQ,1093.2,1095.4,1095.4,1070.3,1073.25,1074.85,1078.47,4654108,501933823075000.0,,2849720.0,0.6123
2010-11-03,RELIANCE,EQ,1074.85,1082.0,1084.9,1062.65,1067.8,1065.3,1072.87,4557947,489008943125000.0,,2662019.0,0.584
2010-11-04,RELIANCE,EQ,1065.3,1077.9,1107.0,1075.0,1105.05,1105.05,1094.63,5557273,608316115605000.0,,3334332.0,0.6
2010-11-05,RELIANCE,EQ,1105.05,1114.0,1117.5,1100.3,1102.1,1105.7,1108.92,1458927,161782981005000.0,,645509.0,0.4425
2010-11-08,RELIANCE,EQ,1105.7,1113.9,1119.0,1100.55,1111.3,1111.85,1111.42,5112060,568166802400000.0,,3377619.0,0.6607
2010-11-09,RELIANCE,EQ,1111.85,1112.25,1120.5,1097.25,1106.0,1108.55,1108.94,3522480,390620489295000.0,,1866474.0,0.5299
2010-11-10,RELIANCE,EQ,1108.55,1106.7,1116.9,1099.2,1103.2,1102.2,1108.42,2719925,301482436730000.0,,1355255.0,0.4983
2010-11-11,RELIANCE,EQ,1102.2,1106.0,1111.8,1076.0,1080.8,1079.9,1091.5,2900734,316614874975000.0,,1416230.0,0.4882
2010-11-12,RELIANCE,EQ,1079.9,1080.15,1087.4,1057.0,1060.0,1061.85,1068.62,4373231,467331191655000.0,,2038164.0,0.4661
2010-11-15,RELIANCE,EQ,1061.85,1067.1,1067.9,1038.2,1054.8,1054.7,1050.29,3676745,386163401370000.0,,1819302.0,0.49479999999999996
2010-11-16,RELIANCE,EQ,1054.7,1059.0,1059.0,1026.55,1029.0,1030.5,1038.54,4533561,470828155264999.94,,2436217.0,0.5374
2010-11-18,RELIANCE,EQ,1030.5,1049.8,1049.8,1014.0,1031.05,1032.95,1032.57,5206393,537597854264999.94,,2463409.0,0.4732
2010-11-19,RELIANCE,EQ,1032.95,1036.0,1036.0,987.1,993.9,996.25,1010.74,5674916,573585215435000.0,,2925771.0,0.5156000000000001
2010-11-22,RELIANCE,EQ,996.25,1003.5,1016.45,997.2,1014.0,1012.25,1008.99,4333195,437214145955000.0,,2686079.0,0.6199
2010-11-23,RELIANCE,EQ,1012.25,1004.65,1005.0,975.0,993.5,995.6,992.53,7569264,751269043675000.0,,4768433.0,0.63
2010-11-24,RELIANCE,EQ,995.6,999.0,1017.8,986.05,988.0,996.05,1006.59,4503970,453365005495000.0,,2334031.0,0.5182
2010-11-25,RELIANCE,EQ,996.05,1002.0,1003.0,973.0,986.3,979.5,987.43,6654697,657105781985000.0,,4157449.0,0.6247
2010-11-26,RELIANCE,EQ,979.5,985.0,990.4,958.3,964.0,962.35,970.98,7003643,680037564805000.0,,4175895.0,0.5962
2010-11-29,RELIANCE,EQ,962.35,969.5,1002.45,962.4,998.8,998.4,988.7,5350926,529043712305000.0,,2925230.0,0.5467000000000001
2010-11-30,RELIANCE,EQ,998.4,999.8,1008.7,981.1,986.4,985.6,991.29,6968054,690734985785000.0,,3847131.0,0.5521
2010-12-01,RELIANCE,EQ,985.6,985.0,997.4,983.05,989.5,988.8,989.77,4280638,423684636935000.0,,2105953.0,0.49200000000000005
2010-12-02,RELIANCE,EQ,988.8,999.0,1013.45,995.05,1011.7,1011.15,1003.87,5676667,569862735310000.0,,3093288.0,0.5449
2010-12-03,RELIANCE,EQ,1011.15,1014.0,1024.0,998.0,1010.0,1005.9,1012.08,4489664,454388552570000.0,,2016063.0,0.449
2010-12-06,RELIANCE,EQ,1005.9,1015.85,1030.0,1013.0,1018.15,1020.15,1023.39,4066554,416167412800000.0,,2330006.0,0.573
2010-12-07,RELIANCE,EQ,1020.15,1020.0,1039.7,1020.0,1029.05,1030.75,1032.36,5119800,528545449414999.94,,2623398.0,0.5124000000000001
2010-12-08,RELIANCE,EQ,1030.75,1024.9,1027.75,1011.15,1020.9,1020.55,1019.49,3885305,396104391020000.0,,2133541.0,0.5491
2010-12-09,RELIANCE,EQ,1020.55,1024.55,1033.85,978.75,986.0,984.5,1006.71,7249786,729841965925000.0,,4287002.0,0.5913
2010-12-10,RELIANCE,EQ,984.5,986.8,1030.0,979.35,1019.5,1023.9,1010.61,6064152,612848295455000.0,,3190596.0,0.5261
2010-12-13,RELIANCE,EQ,1023.9,1024.05,1046.0,1010.0,1041.9,1041.75,1027.64,3848074,395442210615000.0,,1527832.0,0.397
2010-12-14,RELIANCE,EQ,1041.75,1043.0,1060.0,1042.0,1055.6,1055.25,1053.11,4590209,483397608400000.0,,2362569.0,0.5147
2010-12-15,RELIANCE,EQ,1055.25,1054.0,1064.0,1036.0,1052.95,1053.9,1052.31,4899915,515620674914999.94,,2429902.0,0.49590000000000006
2010-12-16,RELIANCE,EQ,1053.9,1057.7,1060.0,1040.05,1057.75,1056.85,1053.16,3550077,373878775215000.0,,1647612.0,0.46409999999999996
2010-12-20,RELIANCE,EQ,1056.85,1045.0,1068.0,1044.6,1058.05,1056.75,1058.32,3624895,383629958090000.0,,1838738.0,0.5073
2010-12-21,RELIANCE,EQ,1056.75,1059.9,1074.9,1058.25,1073.2,1073.15,1067.45,3677847,392590846255000.0,,2111665.0,0.5742
2010-12-22,RELIANCE,EQ,1073.15,1072.8,1075.0,1048.35,1055.6,1056.05,1062.0,3458953,367341103610000.0,,1677543.0,0.485
2010-12-23,RELIANCE,EQ,1056.05,1057.8,1064.7,1050.5,1061.25,1059.4,1058.88,3335014,353138543185000.0,,1890533.0,0.5669
2010-12-24,RELIANCE,EQ,1059.4,1053.0,1064.5,1050.0,1059.55,1059.7,1058.13,2160796,228640557810000.0,,1298501.0,0.6009000000000001
2010-12-27,RELIANCE,EQ,1059.7,1058.3,1068.8,1051.15,1052.9,1055.25,1060.51,1321679,140165966900000.0,,592461.0,0.4483
2010-12-28,RELIANCE,EQ,1055.25,1056.3,1059.7,1042.25,1046.4,1047.9,1049.9,2024641,212566239055000.0,,1100985.0,0.5438000000000001
2010-12-29,RELIANCE,EQ,1047.9,1048.3,1055.0,1046.3,1050.0,1048.6,1050.21,2556591,268496885400000.0,,1730697.0,0.677
2010-12-30,RELIANCE,EQ,1048.6,1052.4,1055.75,1046.25,1051.2,1051.2,1051.3,3328572,349931520780000.0,,2243354.0,0.674
2010-12-31,RELIANCE,EQ,1051.2,1058.05,1066.5,1053.2,1058.0,1058.7,1060.46,2279759,241759078030000.03,,1338812.0,0.5872999999999999
2011-01-03,RELIANCE,EQ,1058.7,1065.0,1066.5,1052.6,1054.4,1055.6,1059.73,2379838,252199018425000.0,,1587647.0,0.6670999999999999
2011-01-04,RELIANCE,EQ,1055.6,1060.0,1079.9,1057.3,1076.0,1077.1,1069.5,5033831,538367153850000.0,,2806884.0,0.5576
2011-01-05,RELIANCE,EQ,1077.1,1080.0,1090.0,1070.0,1075.1,1075.8,1081.42,5930189,641302943215000.0,,3520329.0,0.5936
2011-01-06,RELIANCE,EQ,1075.8,1078.0,1091.4,1074.55,1084.75,1085.6,1082.75,4974697,538635647950000.0,,2712737.0,0.5453
2011-01-07,RELIANCE,EQ,1085.6,1081.3,1087.75,1058.0,1067.0,1065.4,1069.47,4085949,436979682305000.0,,2349652.0,0.5751
2011-01-10,RELIANCE,EQ,1065.4,1065.4,1070.45,1021.2,1035.35,1033.45,1050.71,4223855,443805533475000.0,,2587743.0,0.6126
2011-01-11,RELIANCE,EQ,1033.45,1040.0,1048.7,998.6,1022.0,1013.75,1026.3,4833870,496102480764999.94,,2126244.0,0.4399
2011-01-12,RELIANCE,EQ,1013.75,1020.65,1035.65,1003.0,1029.7,1030.8,1019.66,5301987,540621174289999.94,,2472974.0,0.46640000000000004
2011-01-13,RELIANCE,EQ,1030.8,1030.0,1039.15,1011.1,1015.95,1015.35,1023.38,5562896,569296963105000.0,,3041017.0,0.5467000000000001
2011-01-14,RELIANCE,EQ,1015.35,1014.05,1029.8,998.0,998.15,1001.5,1012.62,4368638,442377171550000.0,,2138859.0,0.48960000000000004
2011-01-17,RELIANCE,EQ,1001.5,1003.0,1008.0,992.05,998.95,997.9,1000.13,3210798,321122345720000.0,,1496866.0,0.4662
2011-01-18,RELIANCE,EQ,997.9,1004.85,1008.0,990.0,996.9,994.85,996.6,3399381,338783490115000.0,,1734512.0,0.5102
2011-01-19,RELIANCE,EQ,994.85,999.6,1005.0,975.0,981.4,980.15,993.27,5369775,533361271705000.0,,3399725.0,0.6331
2011-01-20,RELIANCE,EQ,980.15,977.6,977.6,954.55,968.65,969.85,966.86,9450384,913716762350000.0,,6274988.0,0.664
2011-01-21,RELIANCE,EQ,969.85,975.0,992.5,973.0,987.2,986.8,985.11,4463927,439747683325000.0,,2167658.0,0.48560000000000003
2011-01-24,RELIANCE,EQ,986.8,995.1,995.9,964.1,972.55,971.6,973.67,5084310,495043835189999.94,,2998026.0,0.5897
2011-01-25,RELIANCE,EQ,971.6,977.1,984.95,956.25,958.4,958.5,970.32,4646080,450818143000000.0,,2532493.0,0.5451
2011-01-27,RELIANCE,EQ,958.5,966.0,967.4,940.0,943.85,942.7,952.7,6424365,612049217290000.0,,4156280.0,0.647
2011-01-28,RELIANCE,EQ,942.7,945.0,945.9,902.0,917.8,913.0,919.74,7738844,711769388665000.0,,3956760.0,0.5113000000000001
2011-01-31,RELIANCE,EQ,913.0,908.85,928.85,903.1,919.8,919.3,918.4,5790572,531803960160000.06,,2968135.0,0.5126
2011-02-01,RELIANCE,EQ,919.3,925.1,927.7,888.55,894.6,895.5,903.1,8663045,782362127395000.0,,4392685.0,0.5071
2011-02-02,RELIANCE,EQ,895.5,910.0,927.9,907.3,923.0,921.3,919.5,6506784,598298836485000.0,,4081093.0,0.6272
2011-02-03,RELIANCE,EQ,921.3,928.0,947.5,915.0,947.0,943.9,934.37,3896824,364106601055000.0,,1718754.0,0.4411
2011-02-04,RELIANCE,EQ,943.9,947.4,947.4,913.15,917.0,920.0,927.16,4735179,439025387145000.0,,2625073.0,0.5544
2011-02-07,RELIANCE,EQ,920.0,925.7,938.8,914.4,928.9,929.05,926.96,3334195,309067017385000.0,,1534561.0,0.46020000000000005
2011-02-08,RELIANCE,EQ,929.05,935.7,935.7,911.25,917.0,915.25,918.84,4499736,413452271720000.0,,2666292.0,0.5925
2011-02-09,RELIANCE,EQ,915.25,908.4,937.2,903.65,919.75,914.3,923.19,8738283,806707884150000.0,,5519938.0,0.6317
2011-02-10,RELIANCE,EQ,914.3,912.5,920.8,885.1,899.0,899.65,900.33,6479831,583397966495000.0,,3068933.0,0.4736
2011-02-11,RELIANCE,EQ,899.65,899.95,915.0,888.05,910.75,909.95,899.83,4574486,411626986135000.0,,2158728.0,0.4719
2011-02-14,RELIANCE,EQ,909.95,906.1,918.25,894.1,915.1,914.8,907.41,6890857,625286172705000.0,,3188244.0,0.46270000000000006
2011-02-15,RELIANCE,EQ,914.8,914.4,944.8,911.3,942.0,941.7,930.5,6232645,579948157025000.0,,3362053.0,0.5394
2011-02-16,RELIANCE,EQ,941.7,938.3,950.8,938.1,943.7,944.15,946.12,2523913,238791657780000.03,,974826.0,0.3862
2011-02-17,RELIANCE,EQ,944.15,947.85,955.45,936.25,953.95,953.95,947.93,3221065,305334194595000.0,,1564048.0,0.48560000000000003
2011-02-18,RELIANCE,EQ,953.95,956.05,963.0,932.0,938.0,935.55,948.71,3599714,341509775375000.0,,1450865.0,0.4031
2011-02-21,RELIANCE,EQ,935.55,936.1,960.9,934.2,954.65,956.35,949.02,5858555,555987454070000.0,,3174305.0,0.5418000000000001
2011-02-22,RELIANCE,EQ,956.35,992.0,1009.4,979.25,986.3,984.85,995.6,20326289,2023680211195000.0,,11141840.0,0.5481
2011-02-23,RELIANCE,EQ,984.85,986.4,1002.3,985.0,998.5,995.65,995.3,7128252,709475185830000.0,,4599455.0,0.6452
2011-02-24,RELIANCE,EQ,995.65,996.0,998.6,958.35,971.0,964.2,971.46,7521221,730658129515000.0,,4592008.0,0.6104999999999999
2011-02-25,RELIANCE,EQ,964.2,980.7,982.25,954.55,969.95,966.25,969.01,3451930,334494882740000.0,,1505965.0,0.4363
2011-02-28,RELIANCE,EQ,966.25,970.2,994.3,960.0,961.7,964.25,979.06,5140248,503261271005000.0,,2047716.0,0.39840000000000003
2011-03-01,RELIANCE,EQ,964.25,973.7,992.7,967.2,991.3,988.85,982.71,2885282,283538154920000.0,,1340011.0,0.4644
2011-03-03,RELIANCE,EQ,988.85,975.2,985.0,968.1,980.0,977.4,977.06,4461643,435928249745000.0,,1943040.0,0.4355
2011-03-04,RELIANCE,EQ,977.4,984.65,994.8,978.1,983.0,982.2,985.27,3524743,347282745815000.0,,1740191.0,0.49369999999999997
2011-03-07,RELIANCE,EQ,982.2,974.1,983.3,964.0,977.0,977.05,973.12,2702156,262952722415000.0,,1227226.0,0.45420000000000005
2011-03-08,RELIANCE,EQ,977.05,978.0,992.4,978.0,985.1,984.95,985.54,2756185,271632652835000.0,,1379328.0,0.5004
2011-03-09,RELIANCE,EQ,984.95,988.7,1004.4,968.1,993.0,993.85,991.87,7422840,736245802900000.0,,3334723.0,0.44930000000000003
2011-03-10,RELIANCE,EQ,993.85,992.7,993.0,982.0,984.8,984.75,986.71,2252418,222247568600000.0,,1109340.0,0.4925
2011-03-11,RELIANCE,EQ,984.75,978.8,994.9,972.15,993.1,992.05,984.93,3428848,337718159815000.0,,1694202.0,0.4941
2011-03-14,RELIANCE,EQ,992.05,992.95,1020.75,992.25,1020.0,1018.35,1010.45,6585771,665458442620000.0,,4402937.0,0.6686
2011-03-15,RELIANCE,EQ,1018.35,997.95,1049.6,988.9,1036.0,1037.25,1026.06,12902924,1323918597530000.0,,6614538.0,0.5126
2011-03-16,RELIANCE,EQ,1037.25,1045.0,1055.0,1038.1,1046.5,1047.1,1045.04,4709984,492213803130000.0,,2168821.0,0.46049999999999996
2011-03-17,RELIANCE,EQ,1047.1,1039.3,1048.8,1028.0,1032.05,1030.85,1037.51,2830269,293643694490000.0,,1274804.0,0.4504
2011-03-18,RELIANCE,EQ,1030.85,1035.0,1035.0,986.6,990.45,993.0,999.11,9258050,924983959840000.0,,3991942.0,0.43119999999999997
2011-03-21,RELIANCE,EQ,993.0,999.05,1000.0,981.1,993.0,990.3,991.16,3553732,352232497460000.0,,1538191.0,0.4328
2011-03-22,RELIANCE,EQ,990.3,993.05,1004.9,992.15,1000.0,999.65,1000.12,2238646,223890775369999.97,,1049583.0,0.46880000000000005
2011-03-23,RELIANCE,EQ,999.65,999.85,1016.65,995.8,1015.1,1013.25,1008.42,2610417,263240374740000.0,,1351859.0,0.5179
2011-03-24,RELIANCE,EQ,1013.25,1015.9,1021.95,1003.85,1012.4,1010.3,1011.91,2567887,259845930769999.97,,1312332.0,0.5111
2011-03-25,RELIANCE,EQ,1010.3,1023.9,1029.95,1010.0,1026.35,1026.6,1019.91,3518453,358852030985000.0,,2205659.0,0.6269
2011-03-28,RELIANCE,EQ,1026.6,1026.25,1036.35,1014.3,1025.4,1025.7,1023.95,4361259,446570813255000.0,,2432874.0,0.5578000000000001
2011-03-29,RELIANCE,EQ,1025.7,1020.0,1032.0,1019.6,1025.2,1022.75,1026.91,4137811,424914096920000.0,,2729845.0,0.6597
2011-03-30,RELIANCE,EQ,1022.75,1027.5,1037.5,1024.1,1032.15,1032.5,1031.87,2801842,289114517590000.0,,1698110.0,0.6061
2011-03-31,RELIANCE,EQ,1032.5,1034.5,1054.9,1034.5,1051.55,1049.1,1045.53,7201048,752894458100000.0,,5029068.0,0.6984
2011-04-01,RELIANCE,EQ,1049.1,1049.05,1065.9,1031.0,1036.0,1036.4,1044.03,4291094,448003406345000.0,,2621285.0,0.6109
2011-04-04,RELIANCE,EQ,1036.4,1040.0,1054.8,1029.0,1050.8,1050.65,1042.46,2997121,312436515910000.0,,1459182.0,0.4869
2011-04-05,RELIANCE,EQ,1050.65,1052.5,1059.0,1040.0,1048.0,1047.65,1048.1,2458823,257708477130000.03,,1220101.0,0.4962
2011-04-06,RELIANCE,EQ,1047.65,1045.0,1054.25,1040.0,1047.25,1044.85,1044.8,2076283,216930618855000.03,,1106936.0,0.5331
2011-04-07,RELIANCE,EQ,1044.85,1045.05,1047.55,1035.1,1041.75,1041.9,1040.03,2323242,241624553855000.03,,1382573.0,0.5951
2011-04-08,RELIANCE,EQ,1041.9,1042.0,1050.9,1020.65,1024.0,1023.9,1030.8,2742024,282647747775000.0,,1603511.0,0.5848
2011-04-11,RELIANCE,EQ,1023.9,1013.0,1019.45,1003.65,1005.8,1005.3,1009.07,2582208,260561830894999.97,,1635424.0,0.6333
2011-04-13,RELIANCE,EQ,1005.3,1001.85,1024.0,996.6,1022.45,1021.8,1013.38,4369725,442817862730000.0,,2822759.0,0.6459999999999999
2011-04-15,RELIANCE,EQ,1021.8,1018.65,1024.85,1005.0,1019.05,1020.95,1015.12,3240001,328900005070000.0,,1841093.0,0.5682
2011-04-18,RELIANCE,EQ,1020.95,1019.2,1044.7,1000.6,1007.35,1009.15,1025.46,3381601,346771213830000.0,,1578172.0,0.4667
2011-04-19,RELIANCE,EQ,1009.15,1004.7,1017.45,998.75,1010.9,1011.65,1008.5,2748246,277161279790000.0,,1104768.0,0.402
2011-04-20,RELIANCE,EQ,1011.65,1016.0,1030.5,1008.2,1029.0,1025.9,1019.78,2357930,240457937344999.97,,1276303.0,0.5413
2011-04-21,RELIANCE,EQ,1025.9,1034.8,1044.2,1030.0,1039.25,1040.6,1036.44,3413753,353813805525000.0,,1729127.0,0.5065
2011-04-25,RELIANCE,EQ,1040.6,1014.0,1021.0,1005.15,1009.0,1009.35,1012.58,4146270,419842124680000.0,,2302035.0,0.5552
2011-04-26,RELIANCE,EQ,1009.35,1009.0,1009.0,997.55,1001.0,1001.15,1001.96,4035044,404294992905000.0,,2517825.0,0.624
2011-04-27,RELIANCE,EQ,1001.15,1005.0,1009.1,980.1,987.7,986.1,990.45,5648346,559440859775000.0,,3639739.0,0.6444
2011-04-28,RELIANCE,EQ,986.1,992.0,993.0,970.0,972.35,972.4,977.14,8163236,797665843825000.0,,6069870.0,0.7436
2011-04-29,RELIANCE,EQ,972.4,975.0,988.0,971.3,985.2,983.75,980.0,3414200,334590019285000.0,,2035343.0,0.5961
2011-05-02,RELIANCE,EQ,983.75,983.9,986.8,961.3,964.5,964.75,970.04,3110913,301769620845000.0,,1940092.0,0.6236
2011-05-03,RELIANCE,EQ,964.75,965.1,967.4,941.05,943.2,943.9,953.2,5035348,479968039670000.0,,3226942.0,0.6409
2011-05-04,RELIANCE,EQ,943.9,945.0,956.75,940.0,947.0,947.65,949.26,2667162,253181696025000.0,,1199226.0,0.4496
2011-05-05,RELIANCE,EQ,947.65,945.0,963.55,943.65,946.7,949.95,954.48,4476339,427256214290000.0,,2738858.0,0.6119
