,smiles,id,response
3016,Cl.NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,NCGC00015469-05,0
3017,Cl.NC1CCN(CC1)C2=NC(Cl)=CC=C2,NCGC00015931-04,0
3018,Cl.CC(C)CC(N(C)C)C1(CCC1)C2=CC=C(Cl)C=C2,NCGC00095140-01,0
3019,Cl.CC(CN(C)C)CN1C2=C(C=CC=C2)S(=O)(=O)C3=C1C=CC=C3,NCGC00182075-03,0
3020,Cl.CN(C)CCCOC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3,NCGC00016397-01,0
3021,Cl.CN(C)CCN1C2=C(C=CC=C2)N(C)C3=C(C=CC=C3)C1=O,NCGC00160395-01,0
3022,Cl.CN(C\C=C\C1=CC=CC=C1)CC2=C3C=CC=CC3=CC=C2,NCGC00016908-01,0
3023,Cl.CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C4=C1C=CC=C4,NCGC00183873-01,0
3024,Cl.COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC2=CC(OC)=C(OC)C=C2)(C#N)C(C)C,NCGC00015686-05,0
3025,Cl.COC1=C(OC)C=C(CCNCC(O)COC2=CC(C)=CC=C2)C=C1,NCGC00182040-01,0
3026,Cl.COC1=CC(C[C@H](C)N)=C(OC)C=C1,NCGC00247700-01,0
3027,Cl.COC1=CC2=C(C=C1OC)C(CCN3CCN(CC3)C4=CC=CC=C4)=C(C)N2,NCGC00183866-01,0
3028,Cl.CC1=C(C=C(C#N)C(=O)N1)C2=CN3C=CN=C3C=C2,NCGC00094507-01,0
3029,Cl.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)OC(C)OC(=O)OCC,NCGC00016837-01,0
3030,Cl.[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]4(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]4([H])[C@H]2O,NCGC00016693-01,0
3031,Cl.NCCC[C@H](N)C(O)=O,NCGC00183365-01,0
3032,Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,NCGC00016752-01,0
3033,Cl.C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C2=CC=C(O)C=C2,NCGC00016773-01,0
3034,Cl.C[C@@H](N)C(=O)C1=CC=CC=C1,NCGC00247670-01,0
3035,Cl.CN1C=C(C(=O)[C@@H]2CCC3=C(C2)N=CN3)C4=C1C=CC=C4,NCGC00167437-01,0
3036,Cl.[H][C@](CO)(NC(=O)[C@@]([H])(CC1=CNC2=CC=CC=C12)NC(=O)[C@]([H])(CC3=CNC=N3)NC(=O)[C@@]4([H])CCC(=O)N4)C(=O)N[C@@]([H])(CC5=CC=C(O)C=C5)C(=O)NCC(=O)NC([H])(CC(C)C)C(=O)N[C@]([H])(CCCNC(N)=N)C(=O)N6CCC[C@]6([H])C(=O)NCC(N)=O,NCGC00182043-01,0
3037,Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=C(C[C@H]2C(O)=O)C=C(OC)C(OC)=C3,NCGC00167834-01,0
3038,Cl.CCOC(=O)NNC1=NN=CC2=CC=CC=C12,NCGC00016640-03,0
3039,Cl.O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1,NCGC00093898-02,0
3040,Cl.CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,NCGC00167442-01,1
3041,Cl.OC(C(=O)OCCN1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00181083-01,0
3042,Cl.OC(CCN1CCCCC1)(C2CC3CC2C=C3)C4=CC=CC=C4,NCGC00182965-01,0
3043,Cl.CC(CCC1=CC=C(O)C=C1)NCC(O)C2=CC=C(O)C=C2,NCGC00164602-01,0
3044,Cl.CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(O)CCCC2,NCGC00016661-01,0
3045,Cl.CCOC(=O)[C@@](C)(N)CC1=CC=C(O)C(O)=C1,NCGC00016614-01,0
3046,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=CC(OC3=CC=CC=C3)=CC=C2,NCGC00159390-02,0
3047,COP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,NCGC00163886-03,0
3048,ClC1=CC=C(CC2C(=O)N=C3SCCN3C2=O)C=C1,NCGC00160528-01,0
3049,CN1C2=C(N(CCOC(=O)C(C)(C)OC3=CC=C(Cl)C=C3)C=N2)C(=O)N(C)C1=O,NCGC00160455-01,0
3050,ClC1=CC=C(OCC(=O)OCCNC23CC4CC(CC(C4)C2)C3)C=C1,NCGC00160658-01,0
3051,CN1C2=CC=C(Cl)C=C2N(C3=CC=CC=C3)C(=O)CC1=O,NCGC00168249-01,0
3052,CN1C2=CC=C(Cl)C=C2C3N(CCC4=CC=CC=C34)CC1=O,NCGC00160595-01,0
3053,ClCCN(CCCl)CCCl,NCGC00095905-01,0
3054,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,NCGC00016942-01,0
3055,CN(C)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2,NCGC00016257-04,0
3056,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,NCGC00090764-02,0
3057,CN(C)C1=CC=C(C=C1)N(C)C,NCGC00258171-01,0
3058,CN(C)C1=CC=C(C=C1)\N=N\C2=C(C=CC=C2)C(O)=O,NCGC00255799-01,0
3059,CN1CCC(CC1)=C2C3=C(SC=C3)C(=O)CC4=CC=CC=C24,NCGC00015580-08,0
3060,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,NCGC00025346-02,0
3061,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,NCGC00094600-01,0
3062,CN1CCC[C@@H]1CC2=CNC3=CC=C(CCS(=O)(=O)C4=CC=CC=C4)C=C23,NCGC00181130-01,0
3063,[H][C@]12N(C)CC[C@@]1(C)C3=C(C=CC(OC(=O)NC)=C3)N2C,NCGC00093889-03,0
3064,CNC1=CC=C(C=C1)C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C2C)O3)C(=O)OC,NCGC00095053-01,0
3065,COC(=O)C(Cl)C(=O)OC,NCGC00249607-01,0
3066,COC1=CC=C2[C@H]3CC4=C5C(O[C@@H]1[C@@]25CCN3C)=C(OC)C=C4,NCGC00247709-01,0
3067,CCN(CC)CCN1C(=O)C(CC2=CC=C(OC)C=C2)=NC3=C1C=CC=C3,NCGC00186046-01,0
3068,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,NCGC00015822-09,0
3069,COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,NCGC00164512-01,0
3070,CNCCC(OC1=CC=CC=C1OC)C2=CC=CC=C2,NCGC00015715-04,0
3071,COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,NCGC00016375-01,0
3072,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C2=CC=CC=C2,NCGC00075916-01,0
3073,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,NCGC00095118-01,0
3074,[H][C@@]1(O[C@H](SC)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1O)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl,NCGC00163494-01,0
3075,FC1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)C(=O)C3=CC=C(F)C=C3,NCGC00160383-01,0
3076,FC1=CC=C(C=C1)C(=O)C2CCN(CCN3C(=O)NC4=CC=CC=C4C3=O)CC2,NCGC00021146-06,0
3077,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Br)C=C3,NCGC00016692-01,0
3078,FC1=CC=CC(F)=C1C(=O)NC(=O)NC2=CC(OC3=NC=C(C=C3Cl)C(F)(F)F)=C(Cl)C=C2,NCGC00166205-01,0
3079,CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,NCGC00016357-01,0
3080,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C=C1)C(O)=O,NCGC00181338-01,0
3081,CC(C)NCC(O)C1=CC=C(N)C(=C1)C#N,NCGC00024589-02,0
3082,N#CC1=CC=C(C=C1)C(N2C=NC=N2)C3=CC=C(C=C3)C#N,NCGC00016973-01,0
3083,CN\C(NC#N)=N/C1=CC=C(C=C1)C2=NNC(=O)CC2C,NCGC00015947-02,0
3084,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,NCGC00095276-01,1
3085,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C4SC(S4)=C(C(N)=O)C(O)=O)OC)C(O)=O,NCGC00016914-01,0
3086,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC4=CC=CC=C4)C(N)=O,NCGC00183363-01,0
3087,COC1=CC=C(C=C1OC)S(=O)(=O)N2[C@H](C(=O)N3CCC[C@@H]3C(N)=O)[C@@](O)(C4=C2C=CC(Cl)=C4)C5=CC=CC=C5Cl,NCGC00092366-02,0
3088,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,NCGC00165883-02,0
3089,NC(=O)C1=C(N)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,NCGC00096051-02,0
3090,CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1,NCGC00016411-01,0
3091,NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(N)C=C2,NCGC00016322-08,0
3092,NC1=CC=C(C=C1)\N=N\C2=CC=CC=C2,NCGC00164077-02,0
3093,NC1=NC(F)=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,NCGC00181336-01,0
3094,NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,NCGC00023673-05,0
3095,NC1=NC=NC2=C1N=CN2[C@H]3CC[C@@H](CO)O3,NCGC00090791-03,0
3096,NCCS(O)(=O)=O,NCGC00015997-06,0
3097,NNC1=NC(=CS1)C2=CC=C(N)C=C2,NCGC00255202-01,0
3098,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,NCGC00016241-06,0
3099,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1Cl,NCGC00014617-01,0
3100,O.CC(N\C(NC1=CC=NC=C1)=N/C#N)C(C)(C)C,NCGC00025188-04,0
3101,O.O.OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC(O)=C(O)C=C3,NCGC00017056-01,0
3102,O.S=C1NC=NC2N=CNC12,NCGC00258547-01,0
3103,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,NCGC00164246-01,0
3104,[H][C@@]1(OC[C@H](O)[C@H]1O)[C@H](O)COC(=O)CCCCCCC\C=C/CCCCCCCC,NCGC00164240-01,0
3105,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]2([H])C3=CC=CC(O)=C3C(=O)C4=C2C=C(CO)C=C4O,NCGC00095271-01,1
3106,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,NCGC00160614-01,0
3107,CC(=O)NC1=CC=C(\C=N\NC(N)=S)C=C1,NCGC00159389-02,0
3108,CC(=O)OC1=CC=CC(O)=C1,NCGC00095054-01,0
3109,COC1=CC=C(C(=O)C2=C(O)C=CC=C2)C(O)=C1,NCGC00016393-01,0
3110,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C2=CC=CC=C2,NCGC00164173-02,0
3111,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(Cl)C=C2,NCGC00015437-10,0
3112,O=C(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00090787-05,1
3113,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4)CC1,NCGC00015836-08,0
3114,[O-][N+](=O)C1=NC=CN1CC(=O)NCC2=CC=CC=C2,NCGC00166238-01,0
3115,[H][C@]1(CCCN1C(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H]3CC(=O)N(C)C(=O)N3)C(N)=O,NCGC00181033-01,0
3116,NC(=O)C1=CC=CC=C1O,NCGC00091414-02,0
3117,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]3CCC(=O)N3)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O,NTOC00000202-01,0
3118,COC1=CC=C(C=NNC(=O)C2=CC=NC=C2)C(C(O)=O)=C1OC,NCGC00160489-01,0
3119,CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C,NCGC00183654-01,0
3120,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,NCGC00015611-10,0
3121,[H][C@@](NCC(=O)OCC)(C1CCCCC1)C(=O)N2CC[C@@]2([H])C(=O)NCC3=CC=C(C=C3)C(\N)=N\O,NCGC00183598-01,0
3122,O=C(NCCC1=CNC2=CC=CC=C12)C3=CC=CN=C3,NCGC00061506-02,0
3123,[O-][N+](=O)OCCNC(=O)C1=CN=CC=C1,NCGC00025357-01,0
3124,OC(=O)\C=C\C(O)=O.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1.CC(C)NCC(O)COC2=CC=C(COCCOC(C)C)C=C2,NCGC00024868-03,0
3125,OC(=O)\C=C/C(O)=O.CN(C)CCOC(C1=CC=C(Cl)C=C1)C2=CC=CC=N2,NCGC00166141-01,0
3126,C[Se]CC[C@H](N)C(O)=O,NCGC00181044-01,0
3127,[H][C@@]12C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(O)=O)[C@]([H])(C[C@@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@@]1([H])O2)O3,NCGC00016686-01,0
3128,OC(=O)C(O)=O.CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=C3C=CC=CC3=CC=C2,NCGC00016982-01,0
3129,CC(C(O)=O)C12CCC3(C)C1CC(=O)C(C)C3C2=O,NCGC00181141-01,0
3130,CC(C(O)=O)C1=CC2=C(SC3=C(C=CC=C3)C(=O)C2)C=C1,NCGC00183878-01,0
3131,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2,NCGC00017037-01,0
3132,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2,NCGC00017047-01,0
3133,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@@]2([H])NC(=O)CN4C=NN=N4)C(O)=O,NCGC00159465-02,0
3134,OC(=O)C1=CC(=O)C2=C(O1)C=CC=C2,NCGC00094989-01,0
3135,O[C@@H]1COC(NC2=CC=C(C=C2)C(O)=O)[C@H](O)[C@H]1O,NCGC00160295-01,0
3136,COC1=C(C=C(C=C1)C2=CC=C3C=C(C=CC3=C2)C(O)=O)C45CC6CC(CC(C6)C4)C5,NCGC00164617-01,0
3137,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N3CCNCC3,NCGC00016866-01,0
3138,OC(=O)CCC(O)=O.CN(C)CCOC(C)(C1=CC=CC=C1)C2=CC=CC=N2,NCGC00017028-02,0
3139,CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,NCGC00091049-04,0
3140,CCCCCCCC\C=C/CCCCCCCC(O)=O,NCGC00091119-02,0
3141,OC(=O)CN1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O,NCGC00024613-01,0
3142,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]3([H])N(CCC4=C3NC5=C4C=CC=C5)C2,NCGC00013260-01,0
3143,CC1CC(CC(C)(C)C1)OC(=O)C2=C(O)C=CC=C2,NCGC00091888-01,0
3144,O=C(OC1CCCCC1)C2=C(C=CC=C2)C(=O)OC3CCCCC3,NCGC00257008-01,0
3145,CCCCOC(=O)C(=O)NC1=CC(=CC=C1)C2=NN=NN2,NCGC00183655-01,0
3146,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,NCGC00016362-01,0
3147,O=C1CCC2=CC(OCCCCC3=NN=NN3C4CCCCC4)=CC=C2N1,NCGC00015207-07,0
3148,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])CC(=O)CC4,NCGC00016304-01,1
3149,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,NCGC00094984-04,0
3150,CC1(C)OC(=O)NC1=O,NCGC00016532-02,0
3151,O=C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00021139-03,0
3152,NC(=O)NC1NC(=O)NC1=O,NCGC00016358-01,1
3153,[H][C@@]12CC=C[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]4([H])CC(=O)CC[C@]34C,NCGC00167559-01,0
3154,CN1N(C(=O)C=C1C)C2=CC=CC=C2,NCGC00016274-04,0
3155,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,NCGC00167564-01,0
3156,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=C(O)C(=O)CC[C@]34C,NCGC00015070-04,1
3157,CC1=CC=CC(C)=C1NC(=O)CN2CCCC2=O,NCGC00186006-01,0
3158,CCC1(C(=O)NC(=O)N(C(=O)C2=CC=CC=C2)C1=O)C3=CC=CC=C3,NCGC00160414-01,0
3159,O=C1NC(=O)C2=CC=CC=C2O1,NCGC00166265-01,0
3160,CCN1C(=O)NC(C1=O)C2=CC=CC=C2,NCGC00016340-01,0
3161,O=C1NS(=O)(=O)C2=C1C=CC=C2,NCGC00094918-03,0
3162,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,NCGC00015846-11,0
3163,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC(=O)[C@]3(C)[C@@]1([H])[C@H](C)[C@@]6(CC[C@@H](C)CO6)O2,NCGC00016448-01,0
3164,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,NCGC00091009-04,1
3165,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H],NCGC00094738-01,1
3166,O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4,NCGC00259209-01,0
3167,CCCCCC(C=O)=CC1=CC=CC=C1,NCGC00166216-01,0
3168,OP(O)(O)=O.OP(O)(O)=O.OP(O)(O)=O.[H][C@@]12CCC(=O)[C@@H]3OC4=C(OC)C=CC5=C4[C@]13CCN(C)[C@@H]2C5.[H][C@@]67CCC(=O)[C@@H]8OC9=C(OC)C=CC%10=C9[C@]68CCN(C)[C@@H]7C%10,NCGC00159317-02,0
3169,OOC1CCOP(=O)(N1)N(CCCl)CCCl,NCGC00249609-01,0
3170,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,NCGC00018243-07,0
3171,OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C3\NC4=C(C=C(C=C4)S(O)(=O)=O)C3=O)C=C1,NCGC00159432-02,0
3172,OS(=O)(=O)CCS(O)(=O)=O.CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=CC=C2.CCN(CC)CCOC(=O)C3(CCCC3)C4=CC=CC=C4,NCGC00167426-01,0
3173,OS(O)(=O)=O.CC[C@@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)C(NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,NCGC00094763-01,0
3174,OS(O)(=O)=O.CNC(C)(C)CC1=CC=CC=C1.CNC(C)(C)CC2=CC=CC=C2,NCGC00016570-01,0
3175,OS(O)(=O)=O.COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C3=CC=CC=C3Cl,NCGC00159321-02,0
3176,OS(O)(=O)=O.NC(=N)NCCCCNC(N)=N,NCGC00093576-02,0
3177,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,NCGC00016922-01,0
3178,O=C(CS(=O)CC1=CC=CO1)NC\C=C/COC2=NC=CC(CN3CCCCC3)=C2,NCGC00164550-01,0
3179,ONC(=O)CS(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00165714-02,0
3180,C(CNCC1=CC=CC=C1)NCC2=CC=CC=C2.[H][C@]34SC(C)(C)[C@@H](N3C(=O)[C@@]4([H])NC(=O)CC5=CC=CC=C5)C(O)=O.[H][C@]67SC(C)(C)[C@@H](N6C(=O)[C@@]7([H])NC(=O)CC8=CC=CC=C8)C(O)=O,NCGC00159342-02,0
3181,OC(=O)CC1=CC=CC=C1,NCGC00159477-02,0
3182,CC(O)(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,NCGC00255609-01,0
3183,CC(CCC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,NCGC00015716-05,0
3184,OC(C1CCNCC1)(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00016366-01,0
3185,OC(C1CN2CCC1CC2)(C3=CC=CC=C3)C4=CC=CC=C4,NCGC00160492-01,1
3186,OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,NCGC00016224-02,0
3187,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,NCGC00161605-01,0
3188,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C3=C(C=CC=C3)S1(=O)=O,NCGC00015823-02,0
3189,OC1=C(Cl)C=C(Cl)C(Cl)=C1,NCGC00091196-01,0
3190,CC\C(C1=CC=C(O)C=C1)=C(\CC)C2=CC=C(O)C=C2,NCGC00254539-01,0
3191,CCCCCOC(=O)C1=CC=C(O)C=C1,NCGC00258105-01,0
3192,CCCCCCOC(=O)C1=CC=C(O)C=C1,NCGC00257292-01,0
3193,CCCCCCCCOC(=O)C1=CC=C(O)C=C1,NCGC00258462-01,0
3194,OC1=CC=C(C=C1)C(C2=CC=C(O)C=C2)(C(F)(F)F)C(F)(F)F,NCGC00259018-01,0
3195,OC1=CC=C(C=C1)C2=CC=CC=C2,NCGC00259769-01,0
3196,OC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(O)C=C3O,NCGC00259092-01,0
3197,CC(=O)NC1=C(O)C=CC(=C1)[As](O)(O)=O,NCGC00094812-01,0
3198,CS(O)(=O)=O.CCC(NC(C)C)C(O)C1=CC=C(O)C(O)=C1,NCGC00017071-01,0
3199,CC(C)NCC(O)C1=CC=C(O)C(O)=C1,NCGC00015558-06,0
3200,CCN(CC)C(=O)C1=CC(OC)=C(O)C=C1,NCGC00015397-06,0
3201,COC1=C(O)C=CC(C=O)=C1,NCGC00091645-03,0
3202,NCCC1=CC=C(O)C=C1,NCGC00016011-08,0
3203,CC1=C(Cl)C=CC(O)=C1,NCGC00091338-01,0
3204,CCCCCCOC1=CC=C(O)C=C1,NCGC00257244-01,0
3205,CCCOC(=O)C1=CC=CC=C1O,NCGC00180996-01,0
3206,OC1=CC2=C(C(=O)C=C(O2)C3=CC=CC=C3)C(O)=C1,NCGC00255307-01,0
3207,OC1=CC=C(C=C1)\N=N\C2=CC=CC=C2,NCGC00260514-01,0
3208,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4,NCGC00166111-01,0
3209,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4,NCGC00015423-03,1
3210,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=NC3=C2N=CN=C3O,NCGC00095787-01,0
3211,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,NCGC00095935-01,0
3212,OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,NCGC00016956-01,0
3213,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,NCGC00164529-01,0
3214,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,NCGC00015955-09,0
3215,CS(O)(=O)=O.CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,NCGC00017021-01,0
3216,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O,NCGC00159404-02,1
3217,COC1=CC(=CC=C1O)C(=S)N2CCOCC2,NCGC00160361-01,0
3218,CC(C)CC1NC(=S)N(CC=C)C1=O,NCGC00159495-03,0
3219,[Ba++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,NCGC00013015-01,0
3220,[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,NCGC00163237-01,0
3221,[Br-].[Br-].C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C3=C1C=CC=C3)C4C5=C(C=CC=C5)C6=C4C=CC=C6,NCGC00182971-01,0
3222,[Br-].[Br-].[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]4([H])C[C@H](OC(C)=O)[C@H](C[C@]34C)N5CC[N+](C)(C)CC5)N6CC[N+](C)(C)CC6,NCGC00182708-01,0
