posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2019-11-13,Data Science Intern,Internship,Onsite,FinTech,Dubai,Navarro Group,Medium,11.0,0,1,123,0,14445.0,0,0,0,1327,4,33,42,20,0,6.2,Corporate,0,12.6,1,22,44,13.9,59.8,1
2021-10-14,Backend Developer,Internship,Remote,FinTech,Toronto,"Cabrera, Rios and Martin",Small,22.0,1,1,292,0,,0,0,0,1803,2,12,50,19,0,4.4,Corporate,0,23.1,0,23,3,62.5,11.4,0
2022-11-18,Backend Developer,Part-Time,Hybrid,E-Commerce,Toronto,"Hall, Stevens and Henderson",Small,16.0,1,1,214,1,32064.0,0,0,0,1906,3,8,29,8,0,7.7,Corporate,0,12.9,0,15,35,58.5,9.7,0
2024-09-20,ML Engineer,Full-Time,Onsite,Marketing,Bangalore,Spencer Ltd,Small,7.0,1,1,88,1,13641.0,0,0,0,2020,2,44,0,5,0,4.7,Corporate,0,11.3,1,37,0,61.9,0.0,0
2019-03-27,Data Science Intern,Full-Time,Hybrid,AI,Bangalore,"Barnes, Oconnell and Roach",Medium,17.0,1,1,213,1,38248.0,0,0,0,1402,0,59,72,24,0,5.4,Corporate,0,18.2,1,45,38,41.3,57.9,1
2021-10-28,Frontend Developer,Contract,Hybrid,E-Commerce,New York,Beck PLC,Enterprise,24.0,1,1,259,1,22373.0,0,0,0,1832,2,53,70,10,0,4.0,Corporate,0,32.0,0,25,29,57.5,25.5,0
2026-03-04,AI Research Intern,Part-Time,Onsite,EdTech,London,"Green, Robbins and Carson",Medium,25.0,1,0,312,1,37101.0,0,0,0,1548,4,69,36,4,0,2.5,Free,1,3.9,1,24,56,22.7,77.8,1
2023-10-21,Frontend Developer,Part-Time,Remote,Healthcare,Singapore,Taylor-Miller,Startup,19.0,1,0,215,1,34794.0,0,1,4008,2112,1,37,46,21,0,8.0,Free,1,23.7,0,27,21,60.0,95.5,1
2026-12-20,Frontend Developer,Internship,Remote,AI,New York,Moore Group,Small,2.0,1,1,23,1,26509.0,0,0,0,1699,4,73,11,52,0,0.0,Corporate,0,18.0,0,15,44,20.0,77.8,1
2025-02-02,Backend Developer,Full-Time,Remote,Marketing,Dubai,"Torres, Clark and Barton",Medium,7.0,1,1,88,1,16655.0,0,0,0,2070,5,10,69,0,0,0.0,Corporate,0,17.2,1,12,31,76.6,12.8,0
2025-02-12,Cybersecurity Analyst,Internship,Remote,EdTech,Toronto,Mckay-Barnett,Small,5.0,0,0,70,1,27813.0,0,0,0,1941,5,19,72,0,1,9.6,Corporate,0,30.7,1,39,7,67.7,58.1,1
2020-04-12,Cybersecurity Analyst,Full-Time,Remote,EdTech,Singapore,"Murphy, Jones and Zamora",Medium,3.0,1,1,41,1,43228.0,0,0,0,1293,5,60,86,0,0,3.5,Corporate,0,15.1,1,44,15,44.0,57.3,1
2024-03-28,Frontend Developer,Internship,Onsite,Cybersecurity,Sydney,Hensley-Johns,Startup,7.0,0,0,78,1,9830.0,0,0,0,2419,3,12,39,27,1,2.1,Free,1,18.2,1,39,22,62.4,77.3,1
2021-12-03,Frontend Developer,Part-Time,Remote,EdTech,London,"Diaz, Evans and Taylor",Startup,22.0,1,1,284,1,29964.0,0,0,0,1422,4,26,39,13,0,4.0,Corporate,0,17.7,1,17,38,40.9,50.2,1
2019-06-26,AI Research Intern,Part-Time,Onsite,EdTech,New York,Williams-Sanchez,Startup,4.0,1,1,36,0,56084.0,0,0,0,1526,6,63,76,23,0,6.5,Free,1,1.0,1,9,45,16.6,92.9,1
2020-06-26,Cybersecurity Analyst,Full-Time,Hybrid,Software,Berlin,Hill-Chen,Small,20.0,0,1,236,1,38237.0,0,0,0,2387,7,3,0,30,0,6.7,Corporate,0,24.6,1,4,35,50.2,9.0,0
2020-12-14,Cloud Engineer,Part-Time,Onsite,Marketing,Toronto,"Maynard, Cross and Rogers",Enterprise,23.0,1,1,270,0,26029.0,0,0,0,2567,4,45,50,5,0,0.0,Free,1,14.4,1,59,72,9.4,66.7,1
2018-07-28,UI/UX Designer,Contract,Remote,Cybersecurity,Dubai,Wells-Porter,Small,8.0,1,1,85,1,23960.0,0,0,0,1449,3,83,76,0,0,6.0,Free,1,17.8,1,27,24,41.3,66.6,1
2019-07-20,Data Science Intern,Contract,Remote,E-Commerce,Singapore,Hardy and Sons,Startup,19.0,1,1,256,1,53378.0,0,0,0,1674,5,38,43,25,0,6.3,Free,1,19.6,1,34,32,54.4,42.2,0
2026-04-15,Backend Developer,Contract,Remote,Marketing,London,"Douglas, Bush and Hanson",Startup,14.0,1,1,179,1,56836.0,0,0,0,1261,5,48,32,22,1,4.2,Corporate,0,1.0,0,0,21,52.5,67.6,1
2019-10-25,Backend Developer,Contract,Remote,Software,Singapore,Flores-Estrada,Enterprise,5.0,1,1,58,0,25674.0,0,0,0,2541,2,0,47,62,0,7.5,Corporate,0,6.6,1,31,11,60.9,12.9,0
2023-01-10,UI/UX Designer,Part-Time,Remote,Gaming,Toronto,"Mooney, Baker and Nichols",Medium,8.0,1,1,101,0,4814.0,0,0,0,1947,7,69,65,1,0,4.6,Corporate,0,14.7,1,56,77,0.0,64.0,1
2026-09-05,AI Research Intern,Internship,Onsite,FinTech,Singapore,Levy-Wallace,Small,36.0,0,1,436,1,3720.0,0,0,0,1936,7,54,64,30,1,8.7,Free,1,17.7,1,18,32,31.0,100.0,1
2025-12-17,Backend Developer,Part-Time,Hybrid,Healthcare,Sydney,Flores and Sons,Small,39.0,1,1,476,1,35890.0,0,1,2174,1413,4,25,69,24,0,5.4,Free,1,1.1,1,56,39,52.3,89.0,1
2026-10-23,Marketing Intern,Part-Time,Remote,Healthcare,Berlin,Dean-Sullivan,Enterprise,9.0,1,1,131,1,48368.0,0,0,0,1642,3,44,32,12,0,0.0,Corporate,0,14.7,1,34,20,47.2,21.3,0
2023-01-18,Marketing Intern,Contract,Hybrid,Gaming,Bangalore,"Lewis, Clayton and Calderon",Enterprise,1.0,1,1,19,1,45040.0,0,0,0,2890,4,36,31,24,0,5.6,Corporate,0,10.1,1,45,3,71.7,27.7,0
2026-08-14,Data Science Intern,Full-Time,Remote,E-Commerce,Sydney,"Woods, Spencer and Washington",Startup,19.0,1,1,219,0,30500.0,0,0,0,1498,3,69,35,18,0,1.9,Corporate,0,9.0,1,44,47,23.3,56.7,1
2024-05-23,AI Research Intern,Internship,Remote,Marketing,Sydney,Lucas-Anderson,Enterprise,34.0,1,1,432,1,32239.0,0,0,0,1756,2,21,64,37,0,1.9,Corporate,0,22.9,0,23,14,56.9,19.7,0
2020-09-06,Marketing Intern,Part-Time,Onsite,AI,Singapore,"Hampton, Thornton and George",Small,20.0,1,1,255,0,34284.0,0,0,0,1868,3,52,80,5,0,2.6,Corporate,0,9.5,1,44,12,45.2,30.5,0
2024-12-23,Marketing Intern,Internship,Remote,EdTech,London,"Smith, Torres and Ramirez",Startup,12.0,1,0,145,1,51495.0,0,1,2214,2784,5,14,11,40,0,6.0,Free,1,1.0,1,12,2,75.7,98.3,1
2021-06-17,Backend Developer,Internship,Remote,EdTech,Berlin,"Martinez, Pham and Rivera",Startup,,1,1,316,0,12340.0,0,0,0,359,0,32,24,4,0,0.2,Corporate,0,23.7,1,12,21,64.5,0.0,0
2018-04-07,Cybersecurity Analyst,Part-Time,Remote,FinTech,Bangalore,Jones-Carter,Enterprise,17.0,1,1,224,0,12498.0,0,1,893,1235,5,18,72,30,0,7.4,Corporate,0,24.1,1,44,4,69.0,58.5,1
2026-01-05,AI Research Intern,Full-Time,Remote,Cybersecurity,Sydney,Blake PLC,Medium,28.0,0,0,336,1,18806.0,0,0,0,1280,3,34,38,13,0,2.0,Free,1,1.7,1,0,19,58.2,58.7,1
2025-08-20,Cloud Engineer,Part-Time,Remote,EdTech,Dubai,Hernandez-Riddle,Enterprise,2.0,1,1,28,1,29342.0,0,0,0,1937,4,25,66,27,0,6.3,Corporate,0,6.1,1,47,33,50.4,25.6,0
2020-08-15,Backend Developer,Contract,Hybrid,AI,Bangalore,Adams PLC,Enterprise,33.0,1,1,416,1,31662.0,0,0,0,745,2,40,27,48,0,1.8,Corporate,0,1.6,1,25,18,54.4,20.8,0
2021-06-18,Backend Developer,Contract,Onsite,E-Commerce,New York,Best-Walker,Small,36.0,1,1,430,1,41359.0,0,0,0,1338,1,53,22,15,0,2.3,Corporate,0,14.1,0,0,15,52.3,6.9,0
2018-04-25,Data Science Intern,Contract,Hybrid,AI,San Francisco,Stevens-Spencer,Small,8.0,0,0,80,0,35950.0,0,0,0,1496,4,1,29,34,0,0.7,Corporate,0,20.1,1,4,0,54.5,24.9,0
2018-07-19,Cloud Engineer,Contract,Hybrid,EdTech,Toronto,Baker-Hill,Medium,7.0,1,1,90,0,35023.0,0,0,0,157,3,33,76,37,0,3.9,Corporate,0,44.7,0,13,16,62.6,19.9,0
2019-08-20,Backend Developer,Full-Time,Onsite,FinTech,Toronto,Wise PLC,Medium,27.0,1,1,311,0,20390.0,0,0,0,2028,4,16,49,27,1,9.5,Corporate,0,24.1,1,40,34,56.5,51.1,1
2026-05-05,Data Science Intern,Part-Time,Remote,Healthcare,New York,Morris-Fox,Startup,36.0,1,1,437,1,19760.0,0,0,0,2187,1,30,5,26,0,6.5,Corporate,0,4.8,1,13,14,64.9,4.8,0
2019-06-06,Marketing Intern,Contract,Remote,AI,Berlin,"Patrick, Keller and Smith",Small,29.0,0,1,348,1,49535.0,0,0,0,2741,6,44,17,18,0,7.6,Corporate,0,13.6,1,34,31,38.2,40.1,0
2019-02-13,Cloud Engineer,Internship,Onsite,FinTech,Sydney,Cooper-Crawford,Small,32.0,1,0,377,0,45448.0,0,0,0,2158,0,75,23,65,0,1.8,Corporate,0,19.9,1,26,13,44.3,56.5,1
2019-07-26,ML Engineer,Part-Time,Remote,Software,Toronto,"Hernandez, Smith and Rose",Medium,33.0,1,1,381,1,58872.0,0,0,0,1816,3,47,6,34,0,3.0,Free,1,8.0,1,35,1,80.1,34.8,0
2026-07-27,Backend Developer,Internship,Hybrid,Healthcare,San Francisco,"Peck, Yates and Johnson",Startup,10.0,0,1,119,1,26843.0,0,0,0,1228,4,18,34,7,0,3.3,Corporate,0,18.5,1,0,32,33.9,33.0,0
2018-12-13,Backend Developer,Part-Time,Remote,Software,London,Contreras LLC,Small,8.0,1,0,100,1,35202.0,0,0,0,1541,4,22,71,22,0,8.9,Free,1,11.8,1,72,29,50.3,58.1,1
2018-04-18,Marketing Intern,Part-Time,Remote,E-Commerce,Singapore,Santos Group,Startup,11.0,0,1,131,1,24588.0,0,1,1548,3163,2,0,56,31,0,6.1,Corporate,0,12.4,1,66,44,57.4,65.6,1
2020-12-26,Backend Developer,Contract,Remote,Software,Bangalore,"Garza, Martinez and Ramirez",Startup,34.0,1,0,428,0,21035.0,0,1,2405,1416,3,15,40,41,0,6.7,Corporate,0,35.1,1,0,4,59.9,55.6,1
2024-11-14,UI/UX Designer,Internship,Remote,EdTech,Toronto,"Smith, Lang and Williamson",Startup,25.0,1,1,309,1,34184.0,0,0,0,1401,3,36,64,36,0,7.0,Free,1,24.0,1,20,2,59.7,39.2,0
2018-03-31,Cybersecurity Analyst,Contract,Remote,E-Commerce,Sydney,"Miller, Gutierrez and Greene",Enterprise,21.0,1,1,283,1,61723.0,0,0,0,2361,4,5,23,7,0,2.2,Corporate,0,30.2,1,31,17,65.2,0.0,0
2024-05-18,Data Science Intern,Internship,Remote,FinTech,Berlin,"Burton, Andrade and Estrada",Medium,27.0,0,1,337,0,37391.0,0,1,1393,162,2,59,38,39,0,8.3,Corporate,0,25.9,1,22,2,36.6,70.6,1
2020-04-29,Cybersecurity Analyst,Internship,Remote,Healthcare,Dubai,Kramer LLC,Small,6.0,1,1,80,0,45525.0,0,0,0,671,2,0,18,23,0,8.4,Corporate,0,15.0,1,37,10,64.4,0.0,0
2020-06-02,Cybersecurity Analyst,Part-Time,Onsite,Marketing,Sydney,"Morrison, Salinas and Burns",Startup,33.0,0,1,417,1,42916.0,0,0,0,1882,4,30,0,38,0,6.0,Corporate,0,1.1,1,32,0,47.4,11.9,0
2024-08-11,Marketing Intern,Full-Time,Remote,FinTech,New York,Norton-Johnson,Startup,3.0,1,1,39,1,52194.0,0,0,0,2136,3,30,63,2,0,10.4,Corporate,0,14.0,1,8,21,57.8,16.9,0
2026-03-01,Marketing Intern,Contract,Hybrid,Software,Dubai,Martinez-Parker,Small,34.0,1,1,411,1,62205.0,0,0,0,2225,2,39,32,52,0,4.6,Corporate,0,39.5,1,40,0,66.3,0.0,0
2023-03-13,UI/UX Designer,Full-Time,Remote,E-Commerce,Dubai,"Palmer, Larson and Williams",Enterprise,13.0,0,0,175,1,35171.0,0,1,4383,2001,3,23,0,12,0,6.5,Free,1,22.4,1,10,3,57.9,69.3,1
2020-07-24,UI/UX Designer,Contract,Hybrid,E-Commerce,Singapore,"Yoder, Roman and Baldwin",Small,38.0,1,0,453,1,36038.0,0,1,1965,1326,4,28,0,26,0,3.6,Corporate,0,1.0,0,14,39,56.5,55.8,1
2025-10-16,AI Research Intern,Full-Time,Hybrid,Marketing,Bangalore,Gates LLC,Small,38.0,1,1,446,1,48781.0,0,0,0,2498,3,61,82,17,0,8.6,Corporate,0,11.4,0,17,9,54.5,20.0,0
2019-06-08,Data Science Intern,Full-Time,Onsite,EdTech,Singapore,"Thomas, Johnson and Turner",Small,34.0,1,1,393,0,39654.0,0,0,0,2252,4,13,49,24,1,8.8,Corporate,0,28.2,1,23,32,49.8,40.7,0
2025-11-09,Marketing Intern,Full-Time,Hybrid,Software,Dubai,"Myers, Torres and Hernandez",Startup,22.0,1,1,236,1,49596.0,0,0,0,2586,4,34,42,15,1,5.2,Free,1,33.9,1,86,22,47.5,55.7,1
2026-11-20,Cloud Engineer,Internship,Remote,Software,New York,Sutton-Cox,Enterprise,4.0,1,1,73,1,28097.0,0,0,0,2474,1,43,43,4,0,5.5,Corporate,0,18.3,1,54,17,86.2,7.5,0
2021-07-16,UI/UX Designer,Part-Time,Hybrid,E-Commerce,Singapore,"Hartman, Wilson and Juarez",Startup,18.0,1,1,202,1,44498.0,0,0,0,1657,4,83,58,40,0,0.0,Free,1,34.5,1,0,6,52.3,50.1,1
2018-08-04,Cloud Engineer,Internship,Onsite,Cybersecurity,San Francisco,Orozco Ltd,Medium,2.0,1,1,23,1,44673.0,0,0,0,2948,6,33,40,59,0,4.5,Corporate,0,22.8,0,33,42,65.7,55.6,1
2020-04-17,Data Science Intern,Contract,Hybrid,E-Commerce,Berlin,Mccoy Ltd,Medium,21.0,1,1,225,1,32627.0,0,0,0,1930,2,32,0,16,0,10.2,Free,1,32.2,1,29,43,69.1,28.1,0
2025-01-11,UI/UX Designer,Full-Time,Hybrid,E-Commerce,Singapore,"Hughes, Cox and Wilson",Small,36.0,1,1,429,1,35939.0,0,1,2874,1696,2,15,5,13,0,0.0,Free,1,24.0,0,9,54,61.8,64.9,1
2023-12-09,Backend Developer,Part-Time,Remote,FinTech,New York,"Vargas, Rose and Mendoza",Small,35.0,0,1,409,0,37665.0,0,0,0,1092,3,0,30,3,0,1.6,Corporate,0,23.8,1,15,55,42.3,28.5,0
2025-03-17,ML Engineer,Internship,Hybrid,Gaming,Singapore,"Ross, Merritt and Ayala",Small,4.0,1,1,31,1,27374.0,0,0,0,1582,7,37,31,40,0,5.3,Corporate,0,26.3,1,45,53,36.6,61.9,1
2024-01-06,Frontend Developer,Internship,Onsite,EdTech,Toronto,"Smith, Jenkins and Reilly",Medium,32.0,1,1,390,1,41284.0,0,0,0,1639,2,13,13,21,0,7.3,Corporate,0,19.0,1,38,20,79.8,0.0,0
2019-05-06,Data Science Intern,Full-Time,Remote,E-Commerce,London,Williams-Mullen,Small,31.0,0,1,384,1,25542.0,0,0,0,2057,4,0,94,45,0,6.5,Free,1,1.3,1,12,19,67.4,37.9,0
2020-03-25,Data Science Intern,Contract,Hybrid,Gaming,London,Mcclure-Flores,Small,14.0,1,1,155,0,13037.0,0,0,0,1505,2,54,40,31,0,7.8,Free,1,11.7,1,53,19,50.0,42.4,0
2022-08-11,UI/UX Designer,Part-Time,Hybrid,E-Commerce,Toronto,"Howard, Parsons and Garrett",Startup,9.0,0,1,104,1,23530.0,0,0,0,1853,3,43,50,31,0,7.1,Corporate,0,15.8,1,34,39,41.1,48.1,0
2020-03-28,ML Engineer,Part-Time,Onsite,Software,San Francisco,"Winters, Garcia and Golden",Small,9.0,1,1,90,1,35100.0,0,0,0,2327,3,40,65,0,0,0.0,Free,1,16.8,1,39,26,47.5,48.2,0
2025-08-21,Backend Developer,Full-Time,Hybrid,Gaming,New York,Thompson-Conley,Medium,22.0,1,1,285,1,16283.0,0,0,0,1406,5,35,7,10,0,8.1,Corporate,0,11.8,1,55,2,59.1,3.4,0
2022-12-12,UI/UX Designer,Part-Time,Remote,Gaming,Toronto,"Young, Sanchez and Rodriguez",Startup,36.0,1,1,444,0,61483.0,0,0,0,1876,7,0,39,14,0,5.6,Free,1,9.7,1,0,0,62.6,19.8,0
2026-03-06,Marketing Intern,Full-Time,Remote,Healthcare,Singapore,White Ltd,Medium,6.0,1,1,85,1,48751.0,0,1,4530,1334,1,62,72,17,0,3.9,Free,1,14.2,0,31,39,43.6,84.1,1
2025-02-13,Cybersecurity Analyst,Contract,Remote,Marketing,Dubai,Cabrera-Stone,Medium,5.0,1,0,72,0,29705.0,0,1,3498,1685,2,35,73,54,0,8.3,Corporate,0,10.7,1,26,18,63.6,84.5,1
2022-11-15,UI/UX Designer,Part-Time,Onsite,AI,Toronto,"Coleman, Clark and Cummings",Startup,15.0,0,1,190,1,34835.0,0,0,0,2596,5,79,7,0,0,6.0,Free,1,29.2,0,0,11,15.6,83.5,1
2025-07-29,Data Science Intern,Internship,Remote,Cybersecurity,Singapore,Frost Group,Small,23.0,1,0,276,1,2000.0,0,0,0,2675,2,32,76,5,0,5.7,Corporate,0,13.5,1,31,29,64.4,46.2,0
2020-12-09,Backend Developer,Internship,Remote,Healthcare,Singapore,"Boyer, Beasley and Porter",Enterprise,10.0,0,1,100,1,33313.0,0,0,0,1880,3,42,37,28,0,0.0,Corporate,0,31.6,1,24,13,57.6,46.0,0
2022-12-25,Backend Developer,Internship,Remote,Healthcare,Toronto,Reynolds-Rodriguez,Medium,31.0,0,1,344,1,50759.0,0,0,0,909,4,56,18,37,0,6.8,Free,1,19.6,1,19,21,28.2,69.8,1
2023-04-25,Data Science Intern,Part-Time,Remote,AI,Singapore,Fischer-Jenkins,Small,1.0,1,1,13,0,55653.0,0,1,3764,1919,2,38,70,15,0,12.8,Corporate,0,13.5,1,10,21,50.4,62.0,1
2018-06-06,Backend Developer,Part-Time,Remote,Gaming,Toronto,"Gonzalez, Carter and Williams",Startup,32.0,1,1,376,1,24383.0,0,0,0,743,10,43,76,0,0,5.2,Corporate,0,1.0,0,46,41,37.0,34.4,0
2018-11-26,Cloud Engineer,Full-Time,Hybrid,EdTech,San Francisco,Dean LLC,Startup,7.0,0,1,100,1,38254.0,0,0,0,1552,3,4,4,9,0,3.4,Corporate,0,8.5,1,47,33,66.2,21.1,0
2019-01-23,Cloud Engineer,Internship,Remote,Software,Berlin,"Solis, Hensley and Casey",Enterprise,35.0,1,1,423,1,73861.0,0,0,0,1909,2,48,6,10,0,2.9,Free,1,17.1,0,11,17,56.5,21.0,0
2021-09-09,AI Research Intern,Full-Time,Onsite,E-Commerce,San Francisco,"Leonard, Mercado and Hall",Small,36.0,1,1,434,1,49118.0,0,0,0,2204,6,49,35,23,0,7.1,Corporate,0,5.9,0,23,3,52.7,14.4,0
2023-03-02,Backend Developer,Full-Time,Remote,EdTech,Dubai,Jones-Dillon,Startup,26.0,1,1,321,1,21250.0,0,0,0,1747,4,45,27,60,0,8.2,Corporate,0,5.1,1,26,22,64.7,50.8,1
2026-05-25,Data Science Intern,Part-Time,Remote,Software,New York,"Parker, Robinson and Hoover",Startup,34.0,0,1,398,1,40397.0,0,0,0,1968,2,11,36,46,1,5.4,Corporate,0,31.2,1,0,18,62.5,47.8,0
2024-07-28,Frontend Developer,Internship,Hybrid,FinTech,New York,Williams-Wilson,Medium,35.0,1,1,436,0,35779.0,0,0,0,1732,4,39,12,60,0,0.2,Corporate,0,21.7,1,36,12,49.6,25.2,0
2021-05-15,AI Research Intern,Internship,Onsite,Software,New York,Berger-Sexton,Small,22.0,0,1,268,1,16313.0,0,0,0,2073,6,24,13,19,0,9.4,Corporate,0,33.3,1,33,0,61.8,29.6,0
2024-09-13,Marketing Intern,Full-Time,Remote,EdTech,Singapore,"Munoz, Brown and Sutton",Startup,37.0,1,1,445,1,37912.0,0,0,0,2498,2,33,43,57,0,7.6,Corporate,0,1.0,1,36,0,74.3,10.4,0
2025-02-18,Frontend Developer,Full-Time,Onsite,Marketing,New York,Brown-David,Small,16.0,0,1,194,1,34327.0,0,0,0,1867,3,48,34,28,0,4.3,Corporate,0,7.7,1,20,0,45.2,19.8,0
2019-12-13,Cloud Engineer,Full-Time,Hybrid,Cybersecurity,Toronto,"Jackson, Myers and Reeves",Small,31.0,1,1,366,1,34531.0,0,0,0,1626,5,39,24,37,0,6.8,Corporate,0,16.0,1,18,21,52.4,18.1,0
2026-12-18,ML Engineer,Contract,Hybrid,E-Commerce,Bangalore,"Burton, Vaughn and Hutchinson",Small,22.0,1,1,254,1,31838.0,0,1,3106,835,2,29,78,12,0,6.3,Free,1,12.9,1,0,26,48.2,60.8,1
2024-05-01,UI/UX Designer,Full-Time,Remote,Software,Sydney,Murillo Group,Startup,10.0,1,1,136,0,43343.0,0,1,4802,3049,5,27,54,7,0,2.4,Corporate,0,21.8,0,52,2,53.4,54.5,1
2021-05-10,Cybersecurity Analyst,Internship,Hybrid,Cybersecurity,Berlin,"Ibarra, Davis and Sosa",Small,8.0,1,1,132,0,44706.0,0,1,3089,2207,5,26,51,12,1,5.1,Corporate,0,17.7,0,14,0,53.2,55.0,1
2021-04-01,ML Engineer,Contract,Onsite,FinTech,Berlin,Ali Ltd,Startup,29.0,1,1,367,0,28010.0,0,0,0,2312,2,52,71,58,0,4.6,Free,1,23.2,0,54,6,53.5,42.0,0
2019-09-10,Cloud Engineer,Contract,Onsite,FinTech,Singapore,"Taylor, Marshall and Maxwell",Medium,39.0,1,0,458,1,39591.0,0,0,0,847,1,44,61,16,0,5.2,Corporate,0,4.1,1,27,26,49.4,54.9,1
2022-09-16,UI/UX Designer,Contract,Hybrid,Healthcare,San Francisco,"Johnson, Swanson and Manning",Small,29.0,0,1,367,0,17907.0,0,0,0,1544,6,40,36,49,0,6.0,Corporate,0,26.2,1,28,43,45.0,57.2,1
2020-11-28,Marketing Intern,Part-Time,Onsite,FinTech,Sydney,"Brewer, Fisher and Morrison",Small,31.0,1,0,361,1,26577.0,0,1,556,2440,2,0,31,14,0,1.1,Free,1,5.6,1,39,28,,77.1,1
2025-12-09,Backend Developer,Internship,Remote,EdTech,Berlin,Rodriguez Ltd,Enterprise,18.0,1,1,226,1,39476.0,0,0,0,546,3,15,22,28,0,2.0,Free,1,20.5,1,29,0,79.2,11.7,0
2023-08-04,Data Science Intern,Contract,Remote,EdTech,London,Snyder-Johnson,Small,21.0,1,1,264,1,34548.0,0,0,0,1267,3,70,62,51,0,2.9,Corporate,0,13.1,1,20,25,45.0,63.4,1
2019-07-04,Data Science Intern,Part-Time,Onsite,Healthcare,Singapore,Jones-Taylor,Startup,33.0,1,1,397,0,30497.0,0,1,4397,2201,3,27,24,49,0,2.7,Corporate,0,32.7,1,44,7,60.0,42.8,0
2018-03-14,Backend Developer,Internship,Hybrid,Gaming,Berlin,Smith Inc,Startup,20.0,0,1,252,1,54031.0,0,0,0,2377,2,50,39,17,0,8.6,Free,1,35.0,1,0,8,39.3,50.0,0
2024-08-28,Cybersecurity Analyst,Full-Time,Remote,Healthcare,Berlin,Smith Inc,Startup,4.0,0,1,64,1,10590.0,0,1,3241,1427,5,51,40,17,0,8.8,Corporate,0,17.5,1,0,33,33.0,87.7,1
2021-12-15,Marketing Intern,Part-Time,Onsite,Software,Singapore,Roman and Sons,Startup,36.0,1,0,419,1,23068.0,0,0,0,2363,3,49,4,9,0,0.0,Corporate,0,31.7,1,0,16,59.3,27.7,0
2020-12-24,Cybersecurity Analyst,Contract,Onsite,E-Commerce,Toronto,Scott Ltd,Medium,10.0,1,1,114,1,57653.0,0,0,0,1797,2,13,41,21,0,3.2,Corporate,0,4.0,1,24,33,63.8,6.1,0
2018-02-01,ML Engineer,Internship,Hybrid,EdTech,New York,Meadows-Soto,Enterprise,35.0,1,0,434,1,57295.0,0,0,0,2780,1,60,82,45,0,3.1,Free,1,17.0,1,39,30,51.6,70.2,1
2022-06-23,Marketing Intern,Internship,Remote,Software,Sydney,"Nunez, Fleming and Phillips",Startup,17.0,1,1,226,1,42845.0,0,0,0,1371,8,6,32,24,0,2.2,Corporate,0,18.0,1,75,20,73.7,10.4,0
2018-05-26,Data Science Intern,Part-Time,Remote,Gaming,Dubai,Taylor Group,Startup,24.0,0,1,291,1,60336.0,0,0,0,2927,5,51,48,0,0,4.4,Corporate,0,12.5,0,24,21,41.3,50.8,1
2018-07-10,Frontend Developer,Full-Time,Remote,FinTech,Dubai,Snyder-Gould,Enterprise,8.0,1,1,83,1,20324.0,0,1,4064,1334,4,55,22,31,0,1.6,Corporate,0,3.7,1,31,39,42.5,70.1,1
2022-11-28,UI/UX Designer,Contract,Onsite,Software,Sydney,"Cruz, Moore and Mcgee",Startup,20.0,1,1,245,0,44959.0,0,0,0,999,7,28,37,22,0,4.8,Corporate,0,28.9,1,10,9,55.6,27.6,0
2025-08-25,Cloud Engineer,Full-Time,Onsite,Cybersecurity,Bangalore,Thomas and Sons,Medium,19.0,0,1,201,1,44076.0,0,0,0,1181,1,25,50,19,0,3.1,Free,1,25.1,1,6,52,19.3,68.4,1
2022-11-26,Backend Developer,Contract,Remote,EdTech,New York,Harrison Inc,Small,26.0,0,1,320,1,23943.0,0,0,0,1815,6,9,52,10,0,4.2,Free,1,13.5,1,41,47,46.3,58.9,1
2019-02-04,Cloud Engineer,Full-Time,Remote,FinTech,Bangalore,Campbell-Roach,Startup,15.0,0,1,174,0,39649.0,0,0,0,1684,2,11,47,29,0,1.2,Free,1,30.1,0,42,40,46.7,73.0,1
2019-09-09,UI/UX Designer,Full-Time,Onsite,AI,Sydney,"Martinez, Smith and Lynch",Startup,8.0,1,1,85,1,47948.0,0,0,0,2040,4,25,71,14,0,3.9,Corporate,0,22.8,1,25,20,53.3,22.2,0
2021-12-05,Cybersecurity Analyst,Internship,Remote,AI,Toronto,Henry PLC,Small,26.0,1,1,338,1,23295.0,0,0,0,2391,1,39,22,7,0,1.5,Corporate,0,10.7,1,36,0,59.1,11.8,0
2025-04-24,Backend Developer,Full-Time,Remote,Marketing,London,"Jordan, Hines and Benson",Medium,39.0,1,1,494,1,33073.0,0,1,1467,2095,4,17,5,30,0,5.0,Corporate,0,11.3,1,5,8,77.5,40.0,0
2023-07-29,Frontend Developer,Full-Time,Remote,AI,New York,"Hurst, Wilson and Simpson",Startup,38.0,1,1,449,1,10132.0,0,0,0,1613,1,49,51,61,0,4.3,Corporate,0,13.2,1,5,0,74.9,18.4,0
2019-09-30,Cybersecurity Analyst,Full-Time,Remote,Software,London,"Miller, Greene and Solomon",Medium,5.0,1,1,55,1,31148.0,0,0,0,770,1,0,48,23,0,3.7,Free,1,10.9,1,64,42,85.1,26.3,0
