Show Id,Title,Description,Director,Genres,Cast,Production Country,Release Date,Rating,Duration,Imdb Score,Content Type,Date Added
1bc002b4-aa3c-4e50-97bc-681efbdc8449,Jailbirds,"At the Sacramento County Jail, incarcerated women fight the power and one another as they try to make the best of life – and love – on the inside.",,"Docuseries, Reality TV",,,2019,TV-MA,1 Season,7.2/10,TV Show,
3d07edb8-3126-43de-8217-2d25427141c7,Jailbreak,Four cops escorting a mobster to a high-security prison fight for survival when a gang boss orchestrates a riot from outside to silence their charge.,Jimmy Henderson,"Action & Adventure, International Movies","Jean-Paul Ly, Dara Our, Tharoth Sam, Dara Phang, Celine Tran, Savin Phillip, Sok Visal",Cambodia,2017,TV-MA,92 min,5.7/10,Movie,"May 2, 2018"
0e645ece-8418-4b01-b41a-3202350284ae,James Acaster: Repertoire,"Offbeat comic James Acaster covers the strange, the mundane and everything in between in this collection of four wide-ranging stand-up specials.",Dan Lucchesi,"British TV Shows, International TV Shows, Stand-Up Comedy & Talk Shows",James Acaster,United Kingdom,2018,TV-14,1 Season,8.5/10,TV Show,
a90622f2-356d-42f7-975b-9243ecce4a09,Jamtara - Sabka Number Ayega,"A group of small-town young men run a lucrative phishing operation, until a corrupt politician wants in on their scheme – and a cop wants to fight it.",Soumendra Padhi,"Crime TV Shows, International TV Shows, TV Dramas","Amit Sial, Dibyendu Bhattacharya, Aksha Pardhasany, Sparsh Shrivastava, Monika Panwar, Anshumaan Pushkar",India,2020,TV-MA,1 Season,7.2/10,TV Show,
028c5fe0-82ff-4501-bb42-85f65f942844,Jandino: Whatever it Takes,"Jandino Asporaat riffs on the challenges of raising kids and serenades the audience with a rousing rendition of ""Sex on Fire"" in his comedy show.",,Stand-Up Comedy,Jandino Asporaat,United Kingdom,2016,TV-MA,94 min,4.4/10,Movie,"September 9, 2016"
b479669c-01e0-43e0-b891-19b852661dcd,Jane The Virgin,"After vowing to remain chaste until marriage, Jane Villanueva learns she's pregnant due to a medical slip-up and has to rethink her future.",,"Romantic TV Shows, TV Comedies, TV Dramas","Gina Rodriguez, Andrea Navedo, Yael Grobglas, Justin Baldoni, Ivonne Coll, Brett Dier, Jaime Camil, Anthony Mendez",United States,2019,TV-14,5 Seasons,7.9/10,TV Show,"August 8, 2019"
12fff25b-7b78-49f7-92a8-118614c844d6,Jani Dueñas: Grandes fracasos de ayer y hoy,"Chilean comedian and personality Jani Dueñas pours out her feelings on issues that are all too universal, from aging to dieting to sex.","Raúl Campos, Jan Suter",Stand-Up Comedy,Jani Dueñas,Chile,2018,TV-MA,77 min,4.6/10,Movie,"June 29, 2018"
28fa3eb5-7e71-4650-90c2-5edd69448d02,Jaoon Kahan Bata Ae Dil,"A couple’s caustic, increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams.",Aadish Keluskar,"Dramas, Independent Movies, International Movies","Khushboo Upadhyay, Rohit Kokate, Himanshu Kohli, Mohammed Shakir",India,2018,TV-MA,107 min,5.9/10,Movie,"August 9, 2019"
4c69df47-50ab-4527-ac8c-c2d5668a4b1d,Japan Sinks: 2020,"After catastrophic earthquakes devastate Japan, one family's resolve is tested on a journey of survival through the sinking archipelago.",,"Anime Series, International TV Shows","Reina Ueda, Tomo Muranaka, Yuko Sasaki, Masaki Terasoma, Hiroyuki Yoshino, Kensho Ono",Japan,2020,TV-MA,1 Season,6.3/10,TV Show,
ac297f40-efeb-4b66-a206-1f3931d4afe8,Jarhead: Law of Return,"When a U.S. senator’s son is held captive by Hezbollah militiamen, a group of highly trained soldiers ventures into enemy territory to bring him home.",Don Michael Paul,"Action & Adventure, Dramas","Amaury Nolasco, Devon Sawa, Robert Patrick, Jeff Pierre, Ben Cross, Amos Tamam, Yael Eitan, Tsahi Halevi","Israel, United States",2019,R,103 min,5.5/10,Movie,"December 25, 2019"
5de29375-3fa3-4e53-8e13-f6893504dbfd,Jatt James Bond,"Shinda loves Laali but can't have her, so he and his friends come up with an elaborate plan to solve all their problems and win her.",Rohit Jugraj,"Comedies, Dramas, International Movies","Gippy Grewal, Gurpreet Guggi, Zarine Khan",India,2014,TV-14,142 min,6.9/10,Movie,"October 1, 2018"
04cb72e7-b20d-4453-884d-e7a911312637,Jatts in Golmaal,"Without fully realizing the consequences, a boy who wants to relocate from India to Canada sells his heart to a gangster in need of a transplant.",Ksshitij Chaudhary,"Comedies, International Movies, Music & Musicals","Arya Babbar, Samiksha Singh, Gurpreet Guggi, Binnu Dhillon, Jaswinder Bhalla, B.N. Sharma, Veena Malik, Sardar Sohi",India,2013,TV-PG,128 min,6.1/10,Movie,"November 1, 2018"
888270e0-b6f5-4524-b963-f7cbae263725,Jefe,"A rude, self-centered businessman seems to be on the brink of losing everything until a night janitor at his office helps him find redemption.",Sergio Barrejón,"Comedies, Dramas, International Movies","Luis Callejo, Juana Acosta, Carlo D'Ursi, Josean Bengoetxea, Bárbara Santa-Cruz, Maica Barroso, Adam Jezierski, Sergio Quintana","Spain, Portugal",2018,TV-MA,90 min,5.2/10,Movie,"October 26, 2018"
987f3531-2a09-4fb5-8944-192c6c54d4b3,Jeff Dunham: All Over the Map,"America's most beloved ventriloquist hits the road, bringing along all of his most popular pals, including Achmed, Peanut and Walter.",Robb Dipple,Stand-Up Comedy,Jeff Dunham,United States,2014,TV-MA,84 min,7.2/10,Movie,"November 16, 2019"
bd7c90f9-1479-4bb1-b490-30b26e10eeec,Jeff Dunham: Arguing with Myself,"Playing straight man to partners half his size, ventriloquist Jeff Dunham – one of America's funniest comics – slays audiences across the country.",Manny Rodriguez,Stand-Up Comedy,Jeff Dunham,United States,2006,TV-MA,69 min,8.0/10,Movie,"March 15, 2019"
329fb4ce-fb48-4330-8640-92c47713c94a,Jeff Dunham: Beside Himself,"Jeff Dunham takes the stage in Dallas with his old pals Peanut, Walter, José Jalapeño, Bubba J and Achmed to poke fun at himself and American culture.",Troy Miller,Stand-Up Comedy,Jeff Dunham,United States,2019,TV-MA,58 min,6.8/10,Movie,"September 24, 2019"
764c64d0-f798-4d86-8314-36caccf30aa4,Jeff Dunham: Controlled Chaos,"Politically incorrect and often raunchy humor pepper ventriloquist Dunham's live concert performance featuring characters Walter, Achmed and Peanut.","Michael Simon, Matthew McNeil",Stand-Up Comedy,Jeff Dunham,United States,2011,TV-MA,97 min,7.4/10,Movie,"March 15, 2019"
ed782db4-9053-4771-83ee-be7ecf638c06,Jeff Dunham: Minding the Monsters,"Jeff Dunham returns with a haunted house full of his hysterical entourage, and each character stars in its own horror movie trailer.",Manny Rodriguez,Stand-Up Comedy,Jeff Dunham,United States,2012,TV-MA,80 min,7.2/10,Movie,"March 15, 2019"
6bb920f8-2c50-4b1a-aaac-c64c676a142e,Jeff Dunham: Relative Disaster,Ventriloquist Jeff Dunham brings his rude and slightly demented posse of puppets to Ireland for a gleeful skewering of family and politics.,Michael Simon,Stand-Up Comedy,Jeff Dunham,United States,2017,TV-MA,71 min,6.6/10,Movie,"September 12, 2017"
b585ddd4-0595-43a3-9e31-278b17a80670,Jeff Dunham: Unhinged in Hollywood,Unfiltered ventriloquist Jeff Dunham brings his ragtag crew of puppet pals to Hollywood for big laughs about celebrity culture and California living.,Michael Simon,Stand-Up Comedy,Jeff Dunham,United States,2015,TV-MA,71 min,6.5/10,Movie,"January 1, 2020"
7946d222-2527-4c2c-9e64-828dde44b637,Jeff Dunham's Very Special Christmas Special,"Politically incorrect, sometimes raunchy ventriloquist Jeff Dunham is joined by his irreverent cast of characters in this hilarious Christmas special.",Michael Simon,Stand-Up Comedy,"Jeff Dunham, Brian Haner",United States,2008,TV-MA,85 min,7.6/10,Movie,"March 15, 2019"
d6cc4d46-1c37-4d72-b275-7451dbc0a8de,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,Grammy-nominated comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.,Jay Karas,Stand-Up Comedy,"Jeff Foxworthy, Larry the Cable Guy",United States,2016,TV-14,75 min,5.8/10,Movie,"August 26, 2016"
e8c4f718-73fe-41b3-a55b-48f263df4920,Jeff Garlin: Our Man In Chicago,"Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.",Christopher Storer,Stand-Up Comedy,Jeff Garlin,United States,2019,TV-MA,59 min,5.8/10,Movie,"November 12, 2019"
79f1bd6d-6074-4a16-bb91-201a01b2bc24,Jeffrey Epstein: Filthy Rich,Stories from survivors fuel this docuseries examining how convicted sex offender Jeffrey Epstein used his wealth and power to carry out his abuses.,,"Crime TV Shows, Docuseries",,United States,2020,TV-MA,1 Season,7.2/10,TV Show,"April 14, 2021"
7685d13a-201d-4b06-a9c8-dcf756392472,Jem and the Holograms,"After becoming an overnight star via the internet, teenage rocker Jem and her sisters journey to LA, where fame, fun and a family mystery await.",Jon M. Chu,"Children & Family Movies, Dramas, Music & Musicals","Aubrey Peeples, Stefanie Scott, Hayley Kiyoko, Aurora Perrineau, Juliette Lewis, Molly Ringwald, Ryan Guzman, Nathan Moore, Barnaby Carpenter, Nicholas Braun",United States,2015,PG,119 min,4.3/10,Movie,"April 16, 2020"
c8ce124f-da24-4f54-85a8-fc65aa5c74de,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),"Jen Kirkman delivers some sharp, hilarious truths about divorce, kids, sex and turning 40 in this Netflix original comedy special.",Lance Bangs,Stand-Up Comedy,Jen Kirkman,United States,2015,TV-MA,78 min,7.0/10,Movie,"May 22, 2015"
e60ce377-75c2-4386-adba-3a1033f635a6,Jen Kirkman: Just Keep Livin’?,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost.",Lance Bangs,Stand-Up Comedy,Jen Kirkman,United States,2017,TV-MA,69 min,6.6/10,Movie,"January 3, 2017"
61347055-e849-469c-bdfd-7b7ad4b418bc,Jenni Rivera: Mariposa de Barrio,This drama follows Mexican-American singer Jenni Rivera's unlikely rise from suicidal pregnant teen and abused wife to banda superstar.,,"Spanish-Language TV Shows, TV Dramas","Angélica Celaya, Gabriel Porras, Rosalinda Rodríguez, Samadhi Zendejas, Tony Garza, Regina Orquín, Enrique Montaño, Adrián Carvajal, Emmanuel Morales, Adriano Zendejas, Xavier Ruvalcaba, Raúl Sandoval, Mauricio Novoa, Uriel del Toro, Ana Wolfermann, Stephanie Arcila, Vanessa Pose, Alma Matrecito",United States,2017,TV-MA,1 Season,7.4/10,TV Show,
a28a442e-c38b-4ea1-baa6-8b623dca3fa2,Jenny Slate: Stage Fright,"Jenny Slate's first stand-up special is a mix of stage time, funny stories about adulthood and conversations with family in her childhood home.",Gillian Robespierre,"Documentaries, Stand-Up Comedy",Jenny Slate,United States,2019,TV-MA,67 min,6.1/10,Movie,"October 22, 2019"
ef23bc55-9c74-4e19-bfc9-7047ff4d66b5,Jeopardy!,"Alex Trebek hosts one of TV's longest-running game shows, where a trio of players buzz in with their knowledge of history, arts, pop culture and more.",,Reality TV,Alex Trebek,United States,2019,TV-G,1 Season,8.3/10,TV Show,"May 29, 2021"
459a448e-6ecf-4461-b88a-085d4b343997,Jeremiah Tower: The Last Magnificent,"This documentary profiles influential chef Jeremiah Tower, who played a pivotal role in the invention of a revolutionary new American cuisine.",Lydia Tenaglia,Documentaries,"Jeremiah Tower, Anthony Bourdain, Mario Batali, Ruth Reichl","Mexico, United States",2016,R,103 min,6.3/10,Movie,"December 20, 2017"
4da9bf7c-ea11-4b0c-82f7-4d834d3d4d9d,Jericho,"Jake returns to his Kansas town to collect an inheritance, but a nuclear blast cuts off the outside world and makes him a reluctant leader amid chaos.",,"Classic & Cult TV, TV Action & Adventure, TV Dramas","Skeet Ulrich, Lennie James, Ashley Scott, Kenneth Mitchell, Brad Beyer, April Parker-Jones, Alicia Coppola, Pamela Reed, Bob Stephenson, Gerald McRaney, Clare Carey, Richard Speight Jr., Michael Gaston, Erik Knudsen, Shoshannah Stern, Sprague Grayden",United States,2008,TV-14,2 Seasons,7.8/10,TV Show,"August 16, 2017"
9feb3921-10d9-4490-ac30-577bb9726924,Jerry Before Seinfeld,"Jerry Seinfeld returns to the club that gave him his start in the 1970s, mixing iconic jokes with stories from his childhood and early days in comedy.",Michael Bonfiglio,Stand-Up Comedy,Jerry Seinfeld,United States,2017,TV-14,62 min,7.1/10,Movie,"September 19, 2017"
52cc26c4-224b-4834-b402-abff4e1c5080,Jerry Seinfeld: 23 Hours To Kill,"Jerry Seinfeld takes the stage in New York and tackles talking vs. texting, bad buffets vs. so-called ""great"" restaurants and the magic of Pop Tarts.",Joe DeMaio,Stand-Up Comedy,Jerry Seinfeld,United States,2020,TV-PG,61 min,6.6/10,Movie,"May 5, 2020"
3e4df94a-ac8c-4e46-b18e-f2dafe4a6028,Jerry Seinfeld: Comedian,Christian Charles's documentary follows established comedian Jerry Seinfeld and up-and-comer Orny Adams as they navigate the stand-up circuit.,Christian Charles,Documentaries,"Jerry Seinfeld, Orny Adams, Colin Quinn, Bill Cosby, Robert Klein, Chris Rock, Garry Shandling, Jay Leno, Kevin Nealon, Ray Romano",United States,2002,R,81 min,6.8/10,Movie,"November 7, 2017"
ba2b8727-50cf-4896-8994-3b2d43d0a5c3,Jerry Seinfeld: I'm Telling You for the Last Time,"Months after his classic TV sitcom ends, the legendary comic returns to his stand-up roots to deliver his best jokes on a sold-out international tour.",Marty Callner,Stand-Up Comedy,Jerry Seinfeld,United States,1998,TV-14,69 min,8.0/10,Movie,"January 30, 2018"
83a4e876-28a8-43dd-b3ea-2768eb1509ee,Jessica Darling's It List,"Armed with popularity tips from her beautiful older sister, precocious Jessica Darling prepares to navigate the treacherous world of seventh grade.",Ali Scher,"Children & Family Movies, Comedies","Chloe East, Emma Rayne Lyle, Jane Widdop, Jane Sibbett, Eric Lutes, Blair Fowler, Ashley Liao, Eva Bella, Kimrie Lewis-Davis, Abraham Benrubi",United States,2016,TV-Y,80 min,5.2/10,Movie,"August 1, 2017"
e833a2ca-71e2-4fcf-9d01-61c8f0ad8df2,Jezebel,"During the internet's infancy, a vulnerable woman follows her sister into the sex industry as a webcam model but her sudden popularity tests their bond.",Numa Perrier,"Dramas, Independent Movies","Tiffany Tenille, Numa Perrier, Stephen Barrington, Bobby Field, Rockwelle Dortch, Zoe Tyson, Dennis Jaffee, Jessa Zarubica, RiRia, Charlie Taylor, Amy Aitken, Brett Gelman",United States,2019,TV-MA,86 min,5.7/10,Movie,"January 16, 2020"
20048e49-fd9b-4462-897e-b1a42a061e28,JFK: The Making of a President,"Explore how John F. Kennedy's worldview was influenced by his younger years, when he endured poor health, family tragedy and a demanding father.",Edward Cotterill,Documentaries,,United Kingdom,2017,TV-PG,44 min,6.7/10,Movie,"May 1, 2017"
45ed700f-3071-4b1b-954c-ca028c6d278f,Jhankaar Beats,"Juggling personal predicaments and workplace woes, three buddies and bandmates practice for their ultimate dream: winning a coveted music competition.",Sujoy Ghosh,"Comedies, International Movies, Music & Musicals","Rahul Bose, Sanjay Suri, Rinke Khanna, Riya Sen, Juhi Chawla, Shayan Munshi",India,2003,TV-14,131 min,7.3/10,Movie,"April 15, 2019"
a864dd85-106e-40ae-9457-eca104c59f8f,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton","Through the lens of his stunningly immersive performance as Andy Kaufman, Jim Carrey ponders the meaning of life, reality, identity and career.",Chris Smith,Documentaries,Jim Carrey,"Canada, United States",2017,TV-MA,94 min,7.8/10,Movie,"November 17, 2017"
a0752272-51d9-4b9e-b21f-a7cbb9bfd3e2,Jim Gaffigan: Beyond the Pale,"Comedian Jim Gaffigan cuts loose on a variety of topics, including Hot Pockets, holidays, Catholicism and his favorite activity: doing nothing.",Michael Drumm,Stand-Up Comedy,Jim Gaffigan,United States,2005,TV-14,72 min,8.0/10,Movie,"August 11, 2016"
0f2639b7-53fe-4f6f-98ad-42afcdbce3d2,Jim Gaffigan: Cinco,America's king of clean comedy delivers wickedly funny jokes in his fifth hour-long special.,Jeannie Gaffigan,Stand-Up Comedy,Jim Gaffigan,United States,2017,TV-14,74 min,7.2/10,Movie,"January 10, 2017"
b8414537-ff2a-40b2-9271-1bce77fff759,Jim Gaffigan: King Baby,"Jim Gaffigan offers up his take on bacon, bowling and other weighty topics in this stand-up performance filmed live in Austin on his 2008 comedy tour.",Troy Miller,Stand-Up Comedy,Jim Gaffigan,United States,2009,TV-PG,71 min,7.7/10,Movie,"August 11, 2016"
2d9efb3d-61a3-45ab-a216-ef88dacc4f68,Jim Gaffigan: Mr. Universe,"Funnyman Jim Gaffigan offers up his unique take on everything from Disney World to overweight whales in this live show from Washington, D.C.",Jay Karas,Stand-Up Comedy,Jim Gaffigan,United States,2012,TV-14,77 min,7.7/10,Movie,"August 11, 2016"
03605229-8431-4af0-807f-6da6a7348ba8,Jim Gaffigan: Obsessed,"Comic Jim Gaffigan delivers his sardonic take on topics like eating, exercise, weddings and his five kids in this live stand-up special.",Jay Chapman,Stand-Up Comedy,Jim Gaffigan,United States,2014,TV-14,70 min,7.5/10,Movie,"August 11, 2016"
65ee6488-208f-4a7a-9848-6cd5622ff158,Jim Jefferies : BARE,"Nothing is sacred in this show from Australian comic Jim Jefferies, whether it’s the mother of his child, auditioning disabled actors, or gun control.",Shannon Hartman,Stand-Up Comedy,Jim Jefferies,United States,2014,TV-MA,77 min,8.2/10,Movie,"August 6, 2019"
308eb9a5-ee54-45ca-a101-e34849cf7c35,Jim Jefferies: Freedumb,"Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",Ryan Polito,Stand-Up Comedy,Jim Jefferies,United States,2016,TV-MA,87 min,7.6/10,Movie,"July 1, 2016"
460830bd-6d70-49da-9f94-e1a710c94cf7,Jim Jefferies: Intolerant,"Between scenes from an excruciating date, Jim Jefferies digs into generational differences, his own bad habits and the shifting boundaries in comedy.",Scott Zabielski,Stand-Up Comedy,Jim Jefferies,,2020,TV-MA,67 min,7.1/10,Movie,"July 7, 2020"
e0b8daa6-bae1-4a55-9cb1-8fcd4d29c762,Jim Jefferies: This Is Me Now,"The gleefully irreverent Jefferies skewers ""grabby"" celebrities, political hypocrisy and his own ill-advised career moves in a brash stand-up special.",Scott Zabielski,Stand-Up Comedy,Jim Jefferies,United States,2018,TV-MA,71 min,7.5/10,Movie,"July 13, 2018"
0b1da2cf-e8a4-4933-be4a-57690fca884f,Jim Norton: Mouthful of Shame,"In this unrestricted jaunt through a gleefully filthy mind, comic Jim Norton offers a personal perspective on romance, desire and sexual proclivities.",Shannon Hartman,Stand-Up Comedy,Jim Norton,United States,2017,TV-MA,62 min,7.0/10,Movie,"March 14, 2017"
094b1f21-d69f-4088-a0a7-773b9b116311,Jimmy Carr: Funny Business,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,Sam Wrench,Stand-Up Comedy,Jimmy Carr,United Kingdom,2016,TV-MA,62 min,7.1/10,Movie,"March 18, 2016"
23789ab0-af68-43d3-8e7b-c362e04549d0,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,Nothing is off limits as Jimmy Carr serves up the most outrageous jokes from his stand-up career in a special that's not for the faint of heart.,Brian Klein,Stand-Up Comedy,Jimmy Carr,,2019,TV-MA,58 min,7.2/10,Movie,"March 12, 2019"
4f274d78-6945-4e27-a5d3-00c58011ce15,Jimmy Neutron: Boy Genius,"When gooey green aliens kidnap all the adults in Retroville, it's up to 11-year-old Jimmy Neutron to come up with a plan to rescue them.",John A. Davis,"Children & Family Movies, Comedies, Sci-Fi & Fantasy","Debi Derryberry, Jeffrey Garcia, Rob Paulsen, Megan Cavanagh, Mark DeCarlo, Carolyn Lawrence, Andrea Martin, Candi Milo, Crystal Scales, Martin Short, Patrick Stewart, Jim Cummings","United States, Spain",2001,G,83 min,5.9/10,Movie,"January 1, 2020"
2ce14580-b7d7-4226-98b7-d4ecd943a4c2,Jimmy: The True Story of a True Idiot,"In the 1980s, a simple-minded fool named Hideaki meets comedy legend Sanma, changes his name to Jimmy and becomes a comedic superstar.",,"International TV Shows, TV Comedies, TV Dramas","Akiyoshi Nakao, Tetsuji Tamayama, Hiroyuki Onoue, Shinji Rokkaku, Ikuji Nakamura, Yasuhi Nakamura, Mari Hamada",Japan,2018,TV-MA,1 Season,6.8/10,TV Show,
75793806-716b-4032-ac93-6acdd26c9ba5,Jindua,An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.,Navaniat Singh,"Dramas, International Movies, Romantic Movies","Jimmy Shergill, Sargun Mehta, Neeru Bajwa, Bhavkhandan Singh Rakhra, Arkie Kandola, Nina Rehill, Rajiv Thakur, Harjap Singh Bhangal, Balinder Johal, Carolyn Bridget Kennedy, Sonia Dhillon, Jimmy Sheirgill",India,2017,TV-14,135 min,6.7/10,Movie,"December 1, 2019"
03d55f0f-25e1-4f40-84f2-d2db3832de14,Jingle Jangle: A Christmas Journey,"Decades after his trusted apprentice betrayed him, a once-joyful toymaker finds new hope when his kind and curious granddaughter comes into his life.",David E. Talbert,"Children & Family Movies, Music & Musicals","Forest Whitaker, Keegan-Michael Key, Hugh Bonneville, Anika Noni Rose, Madalen Mills, Phylicia Rashad, Ricky Martin, Justin Cornwell, Sharon Rose, Lisa Davina Phillip, Kieron Dyer",United States,2020,PG,124 min,6.7/10,Movie,"November 13, 2020"
5a20a4cc-c5e4-4161-aa69-ecf920d4b371,Jinn,"On a field trip to Petra, two jinns – one good, the other evil – enter the human realm, turning high school into a supernatural battleground.",,"International TV Shows, TV Dramas, TV Mysteries","Salma Malhas, Sultan Alkhail, Hamzeh Okab, Aysha Shahaltough, Zaid Zoubi, Ban Halaweh, Yasser Al Hadi",Jordan,2019,TV-MA,1 Season,3.4/10,TV Show,
4d7c386f-1816-44d5-b139-378141ba8c16,Jinxed,"After a century-old curse of bad luck, a determined teen embarks on a journey to break her family’s generational misfortune.",Stephen Herek,"Children & Family Movies, Comedies","Ciara Bravo, Jacob Bertrand, Elena Kampouris, Jack Griffo, Donavon Stinson, Keegan Connor Tracy, Jay Brazeau","United States, Canada",2013,TV-Y,69 min,6.4/10,Movie,"November 2, 2019"
980f961e-488f-4b58-8a4e-abc2d70417c6,Jiu Jitsu,"After the defeat of a celebrated war hero, an ancient order of fighters battles powerful space invaders as the fate of humanity hangs in the balance.",Dimitri Logothetis,Action & Adventure,"Alain Moussi, Nicolas Cage, Tony Jaa, Rick Yune, Frank Grillo, Marie Avgeropoulos, JuJu Chan, Ryan Tarran, Eddie Steeples, Raymond Pinharry, Mary Makariou",United States,2020,R,102 min,3.0/10,Movie,"March 20, 2021"
b96825a7-6d14-4b5f-961b-604a69979b66,Jiva!,"A talented street dancer from Umlazi, Durban must confront her fears and deal with family objections to pursue her dancing dreams.",,"International TV Shows, TV Dramas","Noxolo Dlamini, Candice Modiselle, Sne Mbatha, Stella Dlangalala, Zazi Kunene, Ntuthuzelo Grootboom, Given Stuurman, Tony Kgoroge, Anga Makubalo, Sibulele Gcilitshana, Zamani Mbatha, Kagiso Modupe",,2021,TV-MA,1 Season,,TV Show,
2b0d033c-e7c9-47c6-9795-dc50105e261c,Jo Koy: Comin' In Hot,"Comedian Jo Koy takes center stage in Hawaii and shares his candid take on cultural curiosities, filter-free fatherhood and more.",Shannon Hartman,Stand-Up Comedy,Jo Koy,United States,2019,TV-MA,60 min,7.2/10,Movie,"June 12, 2019"
50eec407-efb2-48ca-b4d7-0914fb4b2935,Jo Koy: In His Elements,"Jo Koy brings the laughs and beats to Manila, spotlighting local culture in a one-of-a-kind show featuring Filipino American comedians, DJs and B-boys.",Michael McKay,Stand-Up Comedy,"Jo Koy, Andrew Lopez, Joey Guila, Andrew Orolfo",United States,2020,TV-MA,55 min,5.4/10,Movie,"June 12, 2020"
6296485f-382b-4ef1-b61f-53d46e4a8a9f,Jo Koy: Live from Seattle,"Between raising a teenage boy and growing up with a Filipino mother, stand-up comic Jo Koy has been through a lot. He's here to tell you all about it.",Shannon Hartman,Stand-Up Comedy,Jo Koy,United States,2017,TV-MA,63 min,7.3/10,Movie,"March 28, 2017"
e4edf115-0bcb-4439-b640-f186752330b0,Jo Pil-ho: The Dawning Rage,"On the run from a dogged internal affairs agent, a corrupt cop reluctantly teams up with a defiant teen to unravel a conspiracy – before it's too late.",Lee Jeong-beom,"Dramas, International Movies, Thrillers","Lee Sun-kyun, Jeon So-nee, Park Hae-joon, Song Young-chang, Park Byung-eun, Lim Hyung-kuk, Kim Min-jae, Kwon Han-sol, Nam Mun-cheol, Lim Cheol-su",South Korea,2018,TV-MA,128 min,6.4/10,Movie,"May 3, 2019"
3be76634-73b4-4a3e-96de-7f255e059842,Joan Didion: The Center Will Not Hold,"Literary icon Joan Didion reflects on her remarkable career and personal struggles in this intimate documentary directed by her nephew, Griffin Dunne.",Griffin Dunne,Documentaries,Joan Didion,United States,2017,TV-14,98 min,7.5/10,Movie,"October 27, 2017"
d2638f9e-a0a1-4ed6-9aca-6de9de93e0a0,Joan Rivers: Don't Start with Me,"At 78, Joan Rivers has no interest in slowing down, and no one's immune from her caustic barbs in this stand-up special.",Scott L. Montoya,Stand-Up Comedy,Joan Rivers,United States,2012,TV-MA,69 min,6.8/10,Movie,"July 3, 2018"
9ec43565-77df-4861-9dee-8de030e1727f,Joaquín Reyes: Una y no más,"Comedian and celebrity impersonator Joaquín Reyes decides to be his zesty self for a night of stories about buses, bathroom habits, royalty and more.",José Miguel Contreras,Stand-Up Comedy,Joaquín Reyes,,2017,TV-MA,78 min,,Movie,"September 8, 2017"
0a5034af-9116-4a3e-a8c5-e05b9be7162f,Jodhaa Akbar,"In 16th-century India, what begins as a strategic alliance between a Mughal emperor and a Hindu princess becomes a genuine opportunity for true love.",Ashutosh Gowariker,"Action & Adventure, Dramas, International Movies","Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar",India,2008,TV-14,214 min,7.5/10,Movie,"October 1, 2018"
85e0c5da-7df8-412d-a855-c03a0ed9124f,Joe Mande’s Award-Winning Comedy Special,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",Daniel Gray Longino,Stand-Up Comedy,Joe Mande,United States,2017,TV-MA,67 min,5.9/10,Movie,"July 25, 2017"
f9f257d7-7b3c-403c-aa75-c187647e8968,Joe Rogan: Strange Times,"Outspoken as ever, comedian Joe Rogan takes on current culture, pro wrestling, pot laws, cats, vegans and more in a stand-up special shot in Boston.",Anthony Giordano,Stand-Up Comedy,Joe Rogan,,2018,TV-MA,64 min,7.5/10,Movie,"October 2, 2018"
b27ada2e-b131-471a-9777-c9af7f332438,Joe Rogan: Triggered,"Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.",Anthony Giordano,Stand-Up Comedy,Joe Rogan,United States,2016,TV-MA,64 min,7.3/10,Movie,"October 21, 2016"
488e6b29-df0e-466f-8823-b4a7e02ded09,John & Yoko: Above Us Only Sky,"Featuring interviews and never-before-seen footage, this film tells the story behind John Lennon and Yoko Ono’s seminal 1971 album, “Imagine.”",Michael Epstein,"Documentaries, Music & Musicals","John Lennon, Yoko Ono",United Kingdom,2018,TV-MA,90 min,7.3/10,Movie,"May 1, 2019"
