Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
6f68986a-b3a8-4afe-8adb-05bfde8144ae,624187,Landing Page Submission,Organic Search,No,No,0,3,277,3,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Mumbai,,,,,No,Yes,Modified
a076a93a-c619-4ae1-b959-879565996526,624182,Landing Page Submission,Google,No,No,1,3,234,3,Email Opened,India,E-Business,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,No,Modified
8857a2be-a316-40d4-8b0e-a3d0b1e3335c,624169,Landing Page Submission,Google,No,No,1,2,1609,2,SMS Sent,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
a1bad440-7701-490e-adca-e8d3d9028c3a,624147,Landing Page Submission,Google,No,No,1,3,963,3,Email Opened,India,Supply Chain Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15,20,No,No,Modified
e3138582-9e6a-4e74-b427-657718d93cf5,624136,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
0c921da9-2bd6-45c4-acff-53b81495f663,624135,Lead Add Form,Reference,Yes,No,1,0,0,0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
8f8a1bb0-7933-41d2-8a4f-17a2123d7e50,624122,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Marketing Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
68a4d8d1-e839-4315-a80d-5c066381907a,624114,Landing Page Submission,Direct Traffic,No,No,1,4,1019,4,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
9be3d746-9016-4be2-8821-cd9bf3515cc4,624096,Landing Page Submission,Organic Search,No,No,0,3,694,3,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Other Cities,,,,,No,Yes,Modified
01484537-8dfa-42db-94a6-52d8cf313c2e,624095,Landing Page Submission,Direct Traffic,No,No,1,3,131,3,Converted to Lead,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Thane & Outskirts,,,,,No,No,Modified
dddea45b-bf31-4fff-b23f-5cb0c9fe926b,624090,Landing Page Submission,Google,No,No,0,4,103,4,Email Opened,India,Travel and Tourism,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
293d099d-a300-4f5d-9576-9179c25b8cf9,624084,Landing Page Submission,Organic Search,No,No,0,3,113,3,Page Visited on Website,India,Healthcare Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Modified
46327044-f3df-40d5-a275-4e276883dabb,624080,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
049fce0e-5672-4007-8bb8-1489f394306a,624070,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Olark Chat Conversation
2b50e177-41c6-40fe-8cbf-edba74541049,624042,Landing Page Submission,Google,No,No,1,3,1742,3,SMS Sent,,Operations Management,Advertisements,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,No,Modified
f46ee00e-1d4a-4acd-90c9-5e0ef79909a6,623975,Landing Page Submission,Direct Traffic,No,No,0,7,5,7,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Email Opened
0fa0541e-baa1-40be-99eb-1bc2e3996942,623966,Landing Page Submission,Direct Traffic,No,No,0,2,269,2,Email Opened,India,Healthcare Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
171774f3-cf85-42f0-99ac-8c1e29736651,623955,Landing Page Submission,Direct Traffic,No,No,0,2,35,2,Email Opened,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Email Opened
db031d77-c22f-47be-be9c-71449cefb2ef,623948,Landing Page Submission,Google,No,No,1,5,418,2.5,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Select,,,,,No,No,Email Opened
bb5bd23b-f481-4ad9-a2a6-54601f1c0f6e,623943,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,,,,,No,No,Modified
34a48db2-59fc-4c52-ac6e-2767dd128c66,623936,Landing Page Submission,Direct Traffic,No,No,0,1,1112,1,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Mumbai,,,,,No,Yes,Modified
0e717927-85c1-4a6e-94cb-12b78defe7e6,623925,Landing Page Submission,Direct Traffic,Yes,No,1,4,1040,4,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
4d870f2b-bf07-474e-bc84-d2d2e21ce0c3,623915,Landing Page Submission,Direct Traffic,No,No,1,7,1003,2.33,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14,18,No,Yes,Modified
832e8e17-55b7-4ed4-8fe6-9c00632227ea,623906,Landing Page Submission,Organic Search,No,No,0,3,48,3,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
9e036ec4-4bd6-4556-8fa2-648fe51965e0,623879,Landing Page Submission,Direct Traffic,No,No,0,2,182,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Thane & Outskirts,,,,,No,Yes,Email Opened
c708f6c5-7da5-4c59-8ee9-026b346d0fb9,623851,API,Olark Chat,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
16073e9e-905a-429a-9d7c-fed4ee7dc75a,623832,Landing Page Submission,Organic Search,No,No,0,3,166,3,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened
3250ee10-1643-466b-a3ea-feb7a5d31b56,623831,Landing Page Submission,Direct Traffic,No,No,0,9,404,3,Page Visited on Website,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,,No,No,Select,Other Cities,,,,,No,No,Page Visited on Website
475f29e8-01d9-41e7-865f-0d7f787c852b,623822,Landing Page Submission,Google,No,No,0,3,311,3,Email Opened,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
266a2a38-5308-4be4-b632-fedcbfbc0479,623814,Landing Page Submission,Organic Search,No,No,0,6,368,6,Page Visited on Website,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Modified
afdd0211-d3d8-4a29-a16f-3a499599ad89,623794,Landing Page Submission,Direct Traffic,No,No,1,2,1552,2,Email Opened,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
1fb6228a-a301-44d5-b386-fa55a2ead95b,623790,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
245605b5-bb2e-4b64-8104-4248c187db77,623781,Landing Page Submission,Direct Traffic,No,No,0,2,1343,2,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
c540927f-116c-4e48-800a-ebefa82ce650,623780,API,Olark Chat,No,No,1,3,62,3,Email Opened,India,"Banking, Investment And Insurance",Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Mumbai,02.Medium,02.Medium,14,16,No,No,Modified
5c94ac7c-c9c7-4641-9332-9a5dea27fdcd,623770,Landing Page Submission,Direct Traffic,No,No,1,10,151,3.33,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
8efac8a3-f7d2-46d5-a17f-b0f22d6853c5,623768,Landing Page Submission,Google,No,No,0,4,245,4,Email Opened,India,Finance Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Thane & Outskirts,,,,,No,No,Email Opened
caa5dfd2-2af9-4a3a-9444-02ed0bd08421,623749,API,Olark Chat,No,No,0,1,284,1,Page Visited on Website,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website
423db80e-c131-4b1c-b226-ebaa018c4a6f,623733,Landing Page Submission,Organic Search,No,No,0,5,227,5,Email Opened,Qatar,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened
c33b2a94-82f0-4b25-8129-1f3dad3715ae,623730,Landing Page Submission,Direct Traffic,No,No,0,4,266,4,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Email Opened
b1276df5-3d65-4dcf-a0fe-f94ab79b63b7,623727,Landing Page Submission,Google,No,No,0,3,320,3,Form Submitted on Website,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
2ef7f562-dd74-4017-bddd-370c49fcaf3b,623715,Landing Page Submission,Direct Traffic,No,No,0,3,176,3,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified
e543f16e-cee2-44de-9fab-0f8490384c84,623713,Landing Page Submission,Google,No,No,0,4,374,4,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,Select,Mumbai,,,,,No,No,Modified
2166730e-7c2e-4765-9dc8-95c7002f5ce7,623687,Landing Page Submission,Google,No,No,0,6,1236,6,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
0c271765-acf4-4a95-9e9f-d44100ac77bd,623664,Landing Page Submission,Google,No,No,0,4,76,4,Email Opened,India,Marketing Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
20b166af-8181-4358-a28c-cf4f3216ad91,623651,Landing Page Submission,Direct Traffic,No,No,1,3,1146,3,Email Opened,India,E-COMMERCE,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
589f0901-bbc8-466e-9c90-47a57a94c207,623647,Landing Page Submission,Google,No,No,1,3,262,3,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,Email Opened
e9708fff-1069-4661-bb46-767859a06a0d,623627,Landing Page Submission,Organic Search,No,No,0,2,250,2,Converted to Lead,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Other Cities,,,,,No,Yes,Modified
86f077a6-0dca-437a-8e86-2a2f9908dbb3,623622,API,Google,No,No,1,6,596,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
6b5253d1-d2d1-4b26-8a06-e327f8fffdb0,623604,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
f78f8821-d74c-411f-81cd-4adece23bcd7,623572,API,Google,No,No,0,2,1252,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened
81375b7f-de3d-43bd-b602-99e7b40a088c,623554,API,Olark Chat,No,No,0,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened
6ee5d095-0d51-41de-9dd7-c2460a48c40d,623553,API,Google,No,No,1,2,795,1,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
921e2da4-0433-4d22-8020-1dc349a1aa2d,623551,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
e919908e-6dd4-4fcf-a5d1-d0655a088ccb,623549,Landing Page Submission,Direct Traffic,No,No,0,3,151,1.5,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Email Opened
fe2f171e-2e51-4247-8843-a48428df2453,623548,API,Google,No,No,1,2,1450,2,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened
d7835c33-90f8-4b76-bfba-32a8ac11d7f3,623537,Landing Page Submission,Direct Traffic,No,No,1,3,187,3,SMS Sent,Oman,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,SMS Sent
75c7c34c-c3ea-41f1-84d5-b0271bf4b364,623507,Landing Page Submission,Direct Traffic,No,No,0,2,848,2,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
c11e3dc8-13d7-411b-a71e-5f5adb093e22,623498,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
76aa8fbe-2dca-4a3d-a591-c3b849534ea4,623497,Landing Page Submission,Google,No,No,1,3,1353,3,SMS Sent,India,Finance Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,No,SMS Sent
01d3ac39-643b-408e-9754-7a1ab4900121,623494,Landing Page Submission,Organic Search,No,No,0,2,297,2,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Worst,No,No,Other Leads,Other Cities of Maharashtra,,,,,No,Yes,Modified
0b6d3a4d-a1d1-4461-92ba-98f0ce8c87da,623484,API,Olark Chat,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
e7d28e0f-0e5c-4116-8834-95f1d27fc64f,623471,Landing Page Submission,Direct Traffic,No,No,1,4,949,2,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent
94659585-7811-41e7-8f53-a6e7545317f1,623467,API,Google,No,No,0,2,138,1,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,Email Opened
3a617dff-fcc4-4a4d-b89d-0c3f35073c9e,623457,Landing Page Submission,Direct Traffic,No,No,0,3,138,3,Email Opened,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
c74f42aa-177c-457e-b5b8-93f3c8a2d660,623455,Landing Page Submission,Direct Traffic,No,No,1,3,1049,3,Unreachable,Oman,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Potential Lead,Other Cities,02.Medium,01.High,15,18,No,Yes,Modified
756ae24e-0f06-4e29-8a31-6ce6f0d241bb,623429,API,Organic Search,No,No,0,4,23,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,,,,,No,No,Email Opened
89b94e0d-7def-458d-96e1-31768dd0a33d,623427,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
1d516561-d58f-4bd2-8377-14fa0a76e4e7,623426,Landing Page Submission,Google,No,No,0,3,366,3,Page Visited on Website,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
28b20abd-226d-4c21-8c5c-615fe8c6a6d7,623420,Landing Page Submission,Direct Traffic,No,No,1,3,139,3,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Potential Lead,Thane & Outskirts,,,,,No,Yes,Email Opened
62d46ebd-1816-4b07-950c-64bf38ca20c9,623408,Lead Add Form,Reference,No,No,0,0,0,0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Modified
a603a835-1582-4bdc-8801-eb1947a35354,623400,Landing Page Submission,Google,No,No,0,4,1623,4,Email Opened,India,Finance Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
7042173e-1847-485a-97c0-917eb52174ae,623398,Landing Page Submission,Direct Traffic,No,No,1,2,1271,2,SMS Sent,India,Operations Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,,,,,No,No,SMS Sent
298ea6a4-c8cd-4d5e-8cce-52bd466a4197,623383,Landing Page Submission,Direct Traffic,No,No,0,15,415,7.5,Page Visited on Website,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
4ee1b650-b7e5-4a46-9974-d7c2e474b12c,623382,Landing Page Submission,Direct Traffic,No,No,1,5,185,2.5,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,Yes,No,Lost to EINS,Might be,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
cbd89429-18cd-47b1-9699-21987bd70a8e,623381,Landing Page Submission,Organic Search,No,No,0,8,164,8,Email Opened,India,Retail Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Email Opened
1d93aaf8-5700-48a8-8416-03ec7cf7acc9,623380,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
267dc2b2-7287-4f21-ad60-a7b0efdc4c3a,623373,Landing Page Submission,Google,No,No,0,2,451,2,Converted to Lead,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,,,,,No,No,Modified
e6da5e48-fd73-4f9a-ad72-b2cee4e4b24f,623366,Landing Page Submission,Direct Traffic,No,No,0,4,298,4,SMS Sent,,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
82cc3e10-7d10-4b67-9737-39d28c796386,623355,Landing Page Submission,Organic Search,No,No,0,9,1211,3,Email Opened,India,Healthcare Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Email Opened
f1c45850-abfd-49c0-a74d-cd566f700af2,623349,Landing Page Submission,Google,No,No,1,6,320,3,Page Visited on Website,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Page Visited on Website
350c5203-11cc-49ab-93a5-2ff15076acbc,623340,API,Google,No,No,1,4,1014,2,Page Visited on Website,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Select,,,,,No,No,Page Visited on Website
b6209632-0766-4be5-9318-a9c5484eb6af,623332,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
eca28a42-7af5-4e53-adc0-ac59a3454150,623297,API,Google,No,No,1,2,1277,2,Email Opened,India,,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,,,,,,No,No,Modified
7a5629a8-465f-4354-864a-7a79339c0b15,623294,API,Organic Search,No,No,1,9,1310,4.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
32f3103a-8618-4d68-83a3-c22a67f6995a,623290,Landing Page Submission,Organic Search,No,No,1,4,1264,2,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Tier II Cities,,,,,No,Yes,SMS Sent
0f2b14a9-4f4a-4b77-9131-58248f449f85,623265,Landing Page Submission,Google,No,No,1,7,146,3.5,SMS Sent,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent
35c57f9a-2ecc-4e8c-a1fa-5385582fd339,623251,API,Olark Chat,No,No,0,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened
8bf2c907-b6c7-4b75-acb4-9f8d05771de7,623223,Landing Page Submission,Direct Traffic,No,No,0,2,326,2,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened
8ea55d70-11b4-48fa-b906-b7ae172b21be,623213,Landing Page Submission,Direct Traffic,No,No,0,10,1448,5,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,Yes,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened
30e192d3-0d28-4a7c-9bc6-cca2e72084c4,623207,API,Organic Search,No,No,1,3,99,3,SMS Sent,India,Media and Advertising,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
269a8fbb-040f-4a45-868f-0be5aaa9b994,623206,Landing Page Submission,Google,No,No,0,4,326,4,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
bcbd6036-3209-4f7e-bb22-55024482a370,623198,Landing Page Submission,Organic Search,No,No,1,7,1087,7,SMS Sent,India,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,SMS Sent
a3b38833-4579-4491-abca-b961aeea1147,623197,API,Google,No,No,0,2,47,2,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
bead1a16-28e9-436b-b4f6-dc21e82a51c3,623195,Landing Page Submission,Google,No,No,0,4,239,4,Email Opened,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
502ce999-b1be-43f4-bf94-0d6ff5f016c9,623183,API,Olark Chat,No,No,0,0,0,0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
3caf69c2-78c2-4f43-8202-c825122c29a2,623167,Landing Page Submission,Google,No,No,1,5,1455,5,Olark Chat Conversation,India,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Olark Chat Conversation
782442c5-5572-49b3-96d4-3975369c1b54,623161,Landing Page Submission,Google,No,No,1,5,987,2.5,Email Opened,India,Human Resource Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,,,,,No,No,Email Opened
df3fa887-fa5d-4a80-ad57-71bd02104775,623158,Landing Page Submission,Direct Traffic,No,No,0,2,334,2,Email Opened,United States,Human Resource Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Metro Cities,,,,,No,No,Email Opened
d78cc8a4-3c6c-46df-a801-46533a39f8a1,623138,Landing Page Submission,Direct Traffic,No,No,1,2,528,2,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,Yes,SMS Sent
70c30997-dad6-41cc-be17-9e33aab93cbb,623134,API,Olark Chat,No,No,1,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
